funding_round_id,startup_id,finOrg_id,funded_at,funding_round_type,funding_round_code,raised_amount,raised_currency_code,is_first_round,is_last_round
42003,c:168904,f:7075,2013-06-09,series-c+,c,50000000.0,USD,1,0
42003,c:168904,f:12535,2013-06-09,series-c+,c,50000000.0,USD,1,0
42025,c:157124,f:9094,2013-07-09,venture,unattributed,28400000.0,USD,0,0
42027,c:235968,f:567,2013-07-09,series-b,b,5000000.0,USD,1,0
42027,c:235968,f:8227,2013-07-09,series-b,b,5000000.0,USD,1,0
42029,c:235968,f:375,2011-01-01,series-a,a,2300000.0,USD,0,1
42029,c:235968,f:8227,2011-01-01,series-a,a,2300000.0,USD,0,1
42032,c:72188,f:7440,2013-07-09,series-a,angel,1500000.0,USD,1,0
42032,c:72188,f:4139,2013-07-09,series-a,angel,1500000.0,USD,1,0
42032,c:72188,f:11838,2013-07-09,series-a,angel,1500000.0,USD,1,0
42032,c:72188,f:11252,2013-07-09,series-a,angel,1500000.0,USD,1,0
42034,c:235979,f:8947,2013-07-09,angel,seed,500000.0,USD,1,0
42042,c:160678,f:592,2013-07-09,series-b,b,8500000.0,USD,1,0
42042,c:160678,f:595,2013-07-09,series-b,b,8500000.0,USD,1,0
42042,c:160678,f:6297,2013-07-09,series-b,b,8500000.0,USD,1,0
42043,c:116449,f:745,2013-07-01,series-a,a,5000000.0,USD,1,0
42054,c:236053,f:7596,2013-09-01,angel,convertible,350000.0,USD,0,1
42059,c:236088,f:12397,2013-07-09,private-equity,private_equity,10000000.0,USD,1,1
42059,c:236088,f:12398,2013-07-09,private-equity,private_equity,10000000.0,USD,1,1
42063,c:180675,f:6375,2013-07-09,venture,unattributed,6000000.0,EUR,1,1
42063,c:180675,f:884,2013-07-09,venture,unattributed,6000000.0,EUR,1,1
42063,c:180675,f:3071,2013-07-09,venture,unattributed,6000000.0,EUR,1,1
42063,c:180675,f:250,2013-07-09,venture,unattributed,6000000.0,EUR,1,1
42067,c:236114,f:8145,2013-07-09,private-equity,private_equity,58000000.0,USD,1,1
42068,c:31495,f:9779,2013-07-09,other,debt_round,45000000.0,USD,1,0
42069,c:44615,f:484,2013-07-09,series-c+,f,10000000.0,USD,1,0
42069,c:44615,f:316,2013-07-09,series-c+,f,10000000.0,USD,1,0
42069,c:44615,f:41,2013-07-09,series-c+,f,10000000.0,USD,1,0
42069,c:44615,f:94,2013-07-09,series-c+,f,10000000.0,USD,1,0
42069,c:44615,f:1280,2013-07-09,series-c+,f,10000000.0,USD,1,0
42075,c:37735,f:316,2013-07-09,venture,partial,18000000.0,USD,1,0
42075,c:37735,f:951,2013-07-09,venture,partial,18000000.0,USD,1,0
42075,c:37735,f:2947,2013-07-09,venture,partial,18000000.0,USD,1,0
42075,c:37735,f:41,2013-07-09,venture,partial,18000000.0,USD,1,0
42075,c:37735,f:2435,2013-07-09,venture,partial,18000000.0,USD,1,0
42079,c:236186,f:9243,2012-01-01,angel,seed,380000.0,USD,0,1
42080,c:233283,f:4917,2013-07-10,series-a,a,2000000.0,USD,1,1
42080,c:233283,f:898,2013-07-10,series-a,a,2000000.0,USD,1,1
42081,c:48951,f:4032,2013-07-10,series-c+,e,200000000.0,USD,0,0
42081,c:48951,f:4,2013-07-10,series-c+,e,200000000.0,USD,0,0
42081,c:48951,f:10386,2013-07-10,series-c+,e,200000000.0,USD,0,0
42082,c:236218,f:1166,2013-02-02,angel,seed,500000.0,EUR,1,1
42083,c:169080,f:2878,2012-12-01,series-a,a,1300000.0,USD,1,1
42086,c:26807,f:177,2013-07-10,series-c+,d,34000000.0,EUR,1,0
42086,c:26807,f:509,2013-07-10,series-c+,d,34000000.0,EUR,1,0
42086,c:26807,f:2457,2013-07-10,series-c+,d,34000000.0,EUR,1,0
42086,c:26807,f:2273,2013-07-10,series-c+,d,34000000.0,EUR,1,0
42086,c:26807,f:952,2013-07-10,series-c+,d,34000000.0,EUR,1,0
42089,c:229332,f:12624,2013-07-18,venture,unattributed,10000000.0,USD,0,1
42089,c:229332,f:1273,2013-07-18,venture,unattributed,10000000.0,USD,0,1
42106,c:236257,f:7331,2013-07-10,angel,seed,500000.0,USD,1,1
42118,c:177907,f:4,2013-07-10,venture,unattributed,6500000.0,USD,1,1
42127,c:161729,f:2947,2013-07-10,series-c+,c,10600000.0,USD,1,0
42127,c:161729,f:2468,2013-07-10,series-c+,c,10600000.0,USD,1,0
42131,c:149254,f:46,2013-07-10,series-a,a,3000000.0,USD,1,0
42131,c:149254,f:5928,2013-07-10,series-a,a,3000000.0,USD,1,0
42131,c:149254,f:2601,2013-07-10,series-a,a,3000000.0,USD,1,0
42133,c:155705,f:7622,2013-07-10,series-b,b,43000000.0,USD,0,0
42133,c:155705,f:2395,2013-07-10,series-b,b,43000000.0,USD,0,0
42133,c:155705,f:8938,2013-07-10,series-b,b,43000000.0,USD,0,0
42135,c:177744,f:6713,2013-07-10,series-a,a,4100000.0,USD,1,0
42135,c:177744,f:1460,2013-07-10,series-a,a,4100000.0,USD,1,0
42135,c:177744,f:12416,2013-07-10,series-a,a,4100000.0,USD,1,0
42135,c:177744,f:13745,2013-07-10,series-a,a,4100000.0,USD,1,0
42136,c:48183,f:367,2013-07-10,series-c+,c,16000000.0,USD,1,0
42136,c:48183,f:1295,2013-07-10,series-c+,c,16000000.0,USD,1,0
42136,c:48183,f:507,2013-07-10,series-c+,c,16000000.0,USD,1,0
42140,c:67991,f:8947,2013-10-10,series-b,b,5000000.0,USD,1,0
42148,c:236300,f:14214,2012-11-08,angel,seed,1000000.0,USD,0,1
42166,c:236408,f:11999,2013-07-10,venture,unattributed,26000000.0,USD,1,0
42166,c:236408,f:7532,2013-07-10,venture,unattributed,26000000.0,USD,1,0
42166,c:236408,f:1085,2013-07-10,venture,unattributed,26000000.0,USD,1,0
42168,c:166739,f:66,2013-07-10,series-a,a,8500000.0,USD,1,0
42168,c:166739,f:215,2013-07-10,series-a,a,8500000.0,USD,1,0
42168,c:166739,f:3181,2013-07-10,series-a,a,8500000.0,USD,1,0
42168,c:166739,f:17,2013-07-10,series-a,a,8500000.0,USD,1,0
42168,c:166739,f:11555,2013-07-10,series-a,a,8500000.0,USD,1,0
42170,c:201623,f:70,2013-07-10,private-equity,private_equity,1800000.0,USD,1,0
42171,c:169421,f:316,2013-07-10,series-a,a,6300000.0,USD,1,1
42171,c:169421,f:446,2013-07-10,series-a,a,6300000.0,USD,1,1
42171,c:169421,f:10637,2013-07-10,series-a,a,6300000.0,USD,1,1
42171,c:169421,f:5573,2013-07-10,series-a,a,6300000.0,USD,1,1
42172,c:57962,f:624,2013-07-10,venture,unattributed,10500000.0,GBP,1,1
42176,c:236473,f:316,2013-07-10,series-c+,f,29600000.0,USD,0,1
42176,c:236473,f:2947,2013-07-10,series-c+,f,29600000.0,USD,0,1
42176,c:236473,f:1911,2013-07-10,series-c+,f,29600000.0,USD,0,1
42176,c:236473,f:10715,2013-07-10,series-c+,f,29600000.0,USD,0,1
42183,c:190305,f:309,2013-07-09,series-a,seed,2200000.0,USD,1,1
42183,c:190305,f:2844,2013-07-09,series-a,seed,2200000.0,USD,1,1
42210,c:236554,f:762,2012-12-06,venture,unattributed,2000000.0,USD,0,1
42210,c:236554,f:13847,2012-12-06,venture,unattributed,2000000.0,USD,0,1
42218,c:54585,f:613,2012-11-13,angel,seed,1226270.0,USD,1,1
42240,c:174306,f:603,2012-11-02,venture,partial,4734673.0,USD,1,1
42243,c:236591,f:2574,2013-07-11,venture,unattributed,250000.0,USD,0,0
42243,c:236591,f:5923,2013-07-11,venture,unattributed,250000.0,USD,0,0
42243,c:236591,f:2174,2013-07-11,venture,unattributed,250000.0,USD,0,0
42255,c:157278,f:3440,2013-07-11,other,debt_round,2000000.0,USD,0,0
42261,c:183834,f:9321,2013-07-11,angel,seed,300000.0,USD,1,0
42262,c:25491,f:2996,2012-10-31,venture,partial,1415000.0,USD,1,0
42267,c:220989,f:9558,2013-07-11,series-a,seed,2500000.0,USD,1,1
42267,c:220989,f:42,2013-07-11,series-a,seed,2500000.0,USD,1,1
42271,c:164526,f:184,2013-07-11,series-a,a,7000000.0,USD,1,0
42271,c:164526,f:2195,2013-07-11,series-a,a,7000000.0,USD,1,0
42271,c:164526,f:12445,2013-07-11,series-a,a,7000000.0,USD,1,0
42271,c:164526,f:7999,2013-07-11,series-a,a,7000000.0,USD,1,0
42271,c:164526,f:9610,2013-07-11,series-a,a,7000000.0,USD,1,0
42278,c:152518,f:443,2013-07-11,series-a,a,5000000.0,USD,1,0
42278,c:152518,f:30,2013-07-11,series-a,a,5000000.0,USD,1,0
42279,c:54588,f:730,2012-11-02,angel,seed,1000000.0,USD,1,0
42280,c:170390,f:316,2013-07-11,series-b,b,5000000.0,USD,1,0
42280,c:170390,f:679,2013-07-11,series-b,b,5000000.0,USD,1,0
42280,c:170390,f:26,2013-07-11,series-b,b,5000000.0,USD,1,0
42281,c:168355,f:4850,2013-07-11,series-a,a,3000000.0,USD,1,1
42281,c:168355,f:871,2013-07-11,series-a,a,3000000.0,USD,1,1
42292,c:31081,f:7505,2013-07-11,series-a,a,5000000.0,USD,1,0
42292,c:31081,f:29,2013-07-11,series-a,a,5000000.0,USD,1,0
42292,c:31081,f:7703,2013-07-11,series-a,a,5000000.0,USD,1,0
42293,c:31081,f:7,2012-08-13,angel,angel,900000.0,USD,0,1
42295,c:236688,f:10398,2013-03-01,angel,seed,50000.0,USD,0,1
42297,c:236691,f:10694,2013-07-01,series-a,a,1000000.0,EUR,1,0
42297,c:236691,f:359,2013-07-01,series-a,a,1000000.0,EUR,1,0
42300,c:38302,f:9680,2011-12-15,series-a,a,1150000.0,USD,1,1
42302,c:24497,f:3551,2011-12-31,series-a,a,2000000.0,USD,1,0
42305,c:85941,f:2814,2010-12-01,angel,seed,1000000.0,USD,0,1
42307,c:236775,f:9617,2013-07-11,venture,unattributed,850000.0,EUR,1,1
42308,c:69931,f:17,2013-07-11,series-a,a,8400000.0,USD,1,0
42308,c:69931,f:12302,2013-07-11,series-a,a,8400000.0,USD,1,0
42309,c:183966,f:3738,2013-07-11,angel,seed,1000000.0,USD,1,1
42309,c:183966,f:1018,2013-07-11,angel,seed,1000000.0,USD,1,1
42312,c:177148,f:1255,2013-07-10,series-c+,c,8400000.0,USD,1,0
42314,c:236788,f:177,2013-07-11,series-b,b,4960000.0,USD,1,1
42314,c:236788,f:8066,2013-07-11,series-b,b,4960000.0,USD,1,1
42314,c:236788,f:5021,2013-07-11,series-b,b,4960000.0,USD,1,1
42316,c:171418,f:9962,2013-07-11,series-a,a,2500000.0,USD,1,0
42322,c:6460,f:41,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:2250,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:118,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:248,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:446,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:4367,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:539,2013-09-24,series-c+,d,70000000.0,USD,0,0
42322,c:6460,f:1950,2013-09-24,series-c+,d,70000000.0,USD,0,0
42327,c:236838,f:905,2013-07-16,series-b,b,7000000.0,USD,1,1
42327,c:236838,f:2647,2013-07-16,series-b,b,7000000.0,USD,1,1
42327,c:236838,f:2936,2013-07-16,series-b,b,7000000.0,USD,1,1
42335,c:236884,f:5935,2013-07-10,venture,partial,795000.0,USD,1,1
42343,c:236891,f:1687,2013-07-16,series-a,a,16000000.0,USD,1,1
42357,c:141483,f:1312,2013-07-15,series-a,a,2102090.0,USD,1,0
42372,c:35828,f:8656,2013-07-11,series-a,a,6500000.0,USD,1,1
42378,c:46386,f:7075,2012-10-26,series-c+,c,9000000.0,USD,1,0
42382,c:45428,f:8770,2012-10-24,series-c+,d,1750003.0,USD,1,0
42395,c:217565,f:2178,2012-10-23,venture,unattributed,10000000.0,USD,0,0
42395,c:217565,f:951,2012-10-23,venture,unattributed,10000000.0,USD,0,0
42395,c:217565,f:192,2012-10-23,venture,unattributed,10000000.0,USD,0,0
42405,c:159301,f:1756,2012-12-06,venture,unattributed,1500000.0,USD,1,0
42423,c:184406,f:177,2012-05-01,series-a,a,3300000.0,USD,0,1
42442,c:237034,f:507,2012-12-28,series-a,seed,1750000.0,USD,0,1
42442,c:237034,f:9920,2012-12-28,series-a,seed,1750000.0,USD,0,1
42452,c:161933,f:94,2012-04-01,angel,seed,1300000.0,USD,0,1
42452,c:161933,f:507,2012-04-01,angel,seed,1300000.0,USD,0,1
42457,c:237099,f:3943,2012-09-01,series-a,seed,1500000.0,EUR,1,1
42477,c:36932,f:66,2013-09-11,private-equity,private_equity,23500000.0,USD,1,0
42477,c:36932,f:41,2013-09-11,private-equity,private_equity,23500000.0,USD,1,0
42477,c:36932,f:461,2013-09-11,private-equity,private_equity,23500000.0,USD,1,0
42477,c:36932,f:234,2013-09-11,private-equity,private_equity,23500000.0,USD,1,0
42485,c:39624,f:249,2013-08-20,series-b,b,5000000.0,USD,1,0
42486,c:45502,f:3440,2013-07-12,other,debt_round,2000000.0,USD,1,1
42489,c:176867,f:10063,2013-07-12,series-a,a,2300000.0,USD,0,1
42503,c:1400,f:1681,2013-07-12,venture,unattributed,20000000.0,USD,1,0
42503,c:1400,f:4,2013-07-12,venture,unattributed,20000000.0,USD,1,0
42504,c:1400,f:135,2013-07-12,other,debt_round,30000000.0,USD,1,0
42505,c:226449,f:250,2012-10-01,angel,seed,360000.0,EUR,1,1
42508,c:237610,f:12496,2013-07-13,series-a,seed,1700000.0,USD,1,1
42511,c:237617,f:12745,2013-07-14,angel,seed,750000.0,USD,1,1
42511,c:237617,f:12746,2013-07-14,angel,seed,750000.0,USD,1,1
42511,c:237617,f:7304,2013-07-14,angel,seed,750000.0,USD,1,1
42512,c:69162,f:1272,2012-10-18,series-a,a,1100000.0,USD,0,1
42536,c:46294,f:86,2013-07-11,other,debt_round,5756768.0,USD,0,0
42536,c:46294,f:443,2013-07-11,other,debt_round,5756768.0,USD,0,0
42539,c:5488,f:94,2013-07-11,series-c+,d,4427813.0,USD,1,0
42539,c:5488,f:316,2013-07-11,series-c+,d,4427813.0,USD,1,0
42539,c:5488,f:92,2013-07-11,series-c+,d,4427813.0,USD,1,0
42556,c:171761,f:61,2013-07-15,series-a,a,5000000.0,USD,1,1
42558,c:10376,f:542,2013-07-15,series-c+,d,15000000.0,USD,1,0
42558,c:10376,f:1693,2013-07-15,series-c+,d,15000000.0,USD,1,0
42564,c:21144,f:327,2013-08-26,series-c+,c,18500000.0,USD,1,0
42564,c:21144,f:691,2013-08-26,series-c+,c,18500000.0,USD,1,0
42564,c:21144,f:426,2013-08-26,series-c+,c,18500000.0,USD,1,0
42564,c:21144,f:73,2013-08-26,series-c+,c,18500000.0,USD,1,0
42564,c:21144,f:367,2013-08-26,series-c+,c,18500000.0,USD,1,0
42571,c:177480,f:8423,2013-07-15,series-a,seed,1200000.0,GBP,1,1
42573,c:237738,f:34,2013-07-15,series-a,seed,1950000.0,USD,1,0
42573,c:237738,f:507,2013-07-15,series-a,seed,1950000.0,USD,1,0
42573,c:237738,f:3181,2013-07-15,series-a,seed,1950000.0,USD,1,0
42573,c:237738,f:10341,2013-07-15,series-a,seed,1950000.0,USD,1,0
42573,c:237738,f:10760,2013-07-15,series-a,seed,1950000.0,USD,1,0
42573,c:237738,f:1569,2013-07-15,series-a,seed,1950000.0,USD,1,0
42576,c:218859,f:12503,2013-01-01,series-a,a,1400000.0,USD,1,1
42576,c:218859,f:12504,2013-01-01,series-a,a,1400000.0,USD,1,1
42576,c:218859,f:408,2013-01-01,series-a,a,1400000.0,USD,1,1
42576,c:218859,f:12505,2013-01-01,series-a,a,1400000.0,USD,1,1
42578,c:237745,f:8199,2013-07-15,venture,unattributed,10000000.0,GBP,1,1
42586,c:57161,f:636,2008-09-01,series-a,a,5000000.0,USD,0,1
42587,c:57161,f:636,2010-09-01,series-b,b,11000000.0,USD,0,0
42587,c:57161,f:94,2010-09-01,series-b,b,11000000.0,USD,0,0
42589,c:158642,f:9873,2013-02-01,angel,seed,189600.0,USD,1,0
42590,c:169916,f:105,2013-07-15,series-a,a,2700000.0,USD,1,0
42600,c:237847,f:7834,2013-07-15,series-a,seed,2000000.0,USD,1,1
42606,c:237897,f:316,2013-07-15,series-a,a,4300000.0,USD,1,1
42608,c:237900,f:12514,2013-07-15,other,debt_round,5000000.0,USD,1,1
42611,c:237926,f:767,2013-07-15,series-a,a,4200000.0,USD,1,1
42612,c:237932,f:11298,2013-07-15,series-a,a,7000000.0,USD,1,0
42617,c:237943,f:4132,2013-07-15,angel,seed,450000.0,USD,1,1
42621,c:68945,f:6625,2013-07-16,series-a,a,1300000.0,USD,1,1
42621,c:68945,f:6679,2013-07-16,series-a,a,1300000.0,USD,1,1
42621,c:68945,f:5771,2013-07-16,series-a,a,1300000.0,USD,1,1
42622,c:80968,f:7558,2013-07-16,series-b,b,30600000.0,USD,1,0
42622,c:80968,f:5429,2013-07-16,series-b,b,30600000.0,USD,1,0
42622,c:80968,f:484,2013-07-16,series-b,b,30600000.0,USD,1,0
42622,c:80968,f:4850,2013-07-16,series-b,b,30600000.0,USD,1,0
42622,c:80968,f:66,2013-07-16,series-b,b,30600000.0,USD,1,0
42624,c:145201,f:3691,2013-07-15,series-a,a,2000000.0,USD,1,0
42624,c:145201,f:6719,2013-07-15,series-a,a,2000000.0,USD,1,0
42624,c:145201,f:4139,2013-07-15,series-a,a,2000000.0,USD,1,0
42629,c:237993,f:6065,2013-07-15,venture,unattributed,13700000.0,SEK,1,1
42631,c:232529,f:4122,2013-07-15,series-a,seed,1500000.0,USD,1,1
42643,c:1544,f:5020,2013-04-30,other,debt_round,3000000.0,USD,1,0
42646,c:237024,f:5020,2012-12-20,other,debt_round,5000000.0,USD,1,1
42648,c:187651,f:10940,2013-07-16,series-a,a,10400000.0,USD,1,1
42648,c:187651,f:10135,2013-07-16,series-a,a,10400000.0,USD,1,1
42648,c:187651,f:2141,2013-07-16,series-a,a,10400000.0,USD,1,1
42648,c:187651,f:429,2013-07-16,series-a,a,10400000.0,USD,1,1
42651,c:47974,f:5020,2012-10-10,other,debt_round,5000000.0,USD,1,0
42652,c:3093,f:5020,2012-05-27,other,debt_round,8000000.0,USD,0,0
42656,c:238079,f:5020,2012-02-14,other,debt_round,11000000.0,USD,1,1
42659,c:25331,f:5020,2008-03-16,other,debt_round,6000000.0,USD,0,0
42661,c:143897,f:5020,2009-04-27,other,debt_round,5000000.0,USD,1,0
42662,c:143897,f:5020,2006-10-29,other,debt_round,3000000.0,USD,0,1
42663,c:25583,f:5020,2008-09-23,other,debt_round,15000000.0,USD,0,0
42664,c:58601,f:5020,2008-09-04,other,debt_round,3000000.0,USD,1,0
42665,c:70725,f:5020,2008-08-07,other,debt_round,9300000.0,USD,1,1
42667,c:15611,f:5020,2008-07-02,other,debt_round,5000000.0,USD,0,0
42668,c:24252,f:10487,2013-07-16,series-c+,c,5000000.0,USD,1,0
42668,c:24252,f:9605,2013-07-16,series-c+,c,5000000.0,USD,1,0
42672,c:238097,f:5020,2011-07-04,other,debt_round,2000000.0,USD,1,1
42674,c:238102,f:5020,2010-08-15,other,debt_round,8000000.0,USD,1,1
42676,c:238105,f:5020,2008-07-07,other,debt_round,10000000.0,USD,1,1
42678,c:44804,f:5020,2008-06-25,other,debt_round,5000000.0,USD,1,0
42682,c:238108,f:12532,2013-07-16,angel,seed,400000.0,USD,1,1
42683,c:238110,f:5020,2006-06-30,other,debt_round,4000000.0,USD,1,1
42685,c:203867,f:5020,2008-04-15,other,debt_round,2500000.0,USD,0,1
42687,c:38578,f:5020,2007-11-15,other,debt_round,10000000.0,USD,0,0
42688,c:22989,f:5020,2007-10-31,other,debt_round,5000000.0,USD,0,0
42690,c:238118,f:5020,2006-09-13,other,debt_round,6000000.0,USD,0,0
42693,c:50268,f:5020,2006-08-27,other,debt_round,3000000.0,USD,0,1
42695,c:16189,f:5020,2006-06-07,other,debt_round,5000000.0,USD,0,1
42697,c:157533,f:23,2013-07-16,series-a,a,2000000.0,USD,1,1
42697,c:157533,f:316,2013-07-16,series-a,a,2000000.0,USD,1,1
42697,c:157533,f:12378,2013-07-16,series-a,a,2000000.0,USD,1,1
42697,c:157533,f:4736,2013-07-16,series-a,a,2000000.0,USD,1,1
42697,c:157533,f:29,2013-07-16,series-a,a,2000000.0,USD,1,1
42697,c:157533,f:7,2013-07-16,series-a,a,2000000.0,USD,1,1
42702,c:181169,f:1504,2013-07-16,series-b,b,13000000.0,USD,1,0
42702,c:181169,f:61,2013-07-16,series-b,b,13000000.0,USD,1,0
42702,c:181169,f:1701,2013-07-16,series-b,b,13000000.0,USD,1,0
42703,c:225650,f:6930,2013-07-16,private-equity,private_equity,364000000.0,USD,1,0
42703,c:225650,f:4116,2013-07-16,private-equity,private_equity,364000000.0,USD,1,0
42707,c:162939,f:136,2013-07-16,series-a,a,7000000.0,USD,1,0
42707,c:162939,f:89,2013-07-16,series-a,a,7000000.0,USD,1,0
42707,c:162939,f:11652,2013-07-16,series-a,a,7000000.0,USD,1,0
42714,c:166874,f:12,2013-07-17,series-a,a,5000000.0,USD,0,0
42714,c:166874,f:14673,2013-07-17,series-a,a,5000000.0,USD,0,0
42716,c:66843,f:1312,2013-07-16,series-b,b,23500000.0,USD,0,0
42730,c:238154,f:8707,2013-07-16,other,debt_round,45000000.0,USD,1,1
42731,c:6524,f:279,2013-07-16,series-c+,e,66000000.0,USD,1,0
42741,c:195847,f:12539,2013-07-17,angel,seed,1100000.0,USD,1,1
42743,c:186601,f:1532,2011-05-13,angel,seed,200000.0,USD,1,1
42743,c:186601,f:3181,2011-05-13,angel,seed,200000.0,USD,1,1
42746,c:159490,f:613,2013-01-08,angel,seed,75000.0,USD,1,0
42749,c:178811,f:10400,2012-04-20,angel,seed,55000.0,USD,0,0
42750,c:178811,f:10409,2013-01-22,angel,angel,500000.0,USD,0,0
42751,c:178811,f:785,2013-07-01,other,grant,150000.0,USD,0,0
42752,c:150246,f:2058,2013-01-01,venture,unattributed,4500000.0,EUR,0,1
42753,c:136849,f:613,2011-12-06,angel,seed,100000.0,USD,0,1
42756,c:157012,f:1456,2013-02-16,series-c+,c,20000000.0,USD,1,0
42756,c:157012,f:12548,2013-02-16,series-c+,c,20000000.0,USD,1,0
42757,c:220920,f:613,2011-02-07,series-a,a,1459410.0,USD,1,1
42758,c:181586,f:613,2010-11-02,series-a,a,1270000.0,USD,0,1
42760,c:12957,f:613,2010-07-16,series-a,a,940261.0,USD,1,1
42762,c:6227,f:613,2007-06-13,series-a,a,1204650.0,USD,1,1
42763,c:49235,f:5020,2013-02-13,other,debt_round,11000000.0,USD,1,0
42767,c:50241,f:5020,2003-05-01,other,debt_round,1000000.0,USD,0,1
42769,c:238204,f:12266,2013-07-16,angel,seed,400000.0,EUR,1,1
42771,c:238207,f:613,2010-06-16,series-a,a,1000000.0,USD,1,1
42772,c:238209,f:613,2007-11-20,series-a,a,1287500.0,USD,1,1
42773,c:100844,f:5020,2004-06-01,other,debt_round,3000000.0,USD,0,1
42774,c:100844,f:5020,2006-05-01,other,debt_round,2000000.0,USD,0,0
42775,c:100844,f:5020,2007-02-01,other,debt_round,2000000.0,USD,0,0
42776,c:238210,f:613,2008-03-26,series-a,a,1000000.0,USD,1,1
42777,c:238211,f:613,2010-09-30,series-a,a,3609590.0,USD,1,1
42778,c:23054,f:5020,2009-06-01,other,debt_round,2240000.0,USD,0,1
42779,c:23054,f:5020,2010-01-01,other,debt_round,5000000.0,USD,0,0
42780,c:17334,f:5020,2009-08-01,other,debt_round,2000000.0,USD,1,0
42781,c:16874,f:5020,2007-03-01,other,debt_round,5000000.0,USD,0,0
42782,c:53969,f:5020,2002-06-01,other,debt_round,5000000.0,USD,0,0
42783,c:53969,f:5020,2004-06-01,other,debt_round,2000000.0,USD,0,0
42787,c:58020,f:5020,2006-11-01,other,debt_round,4500000.0,USD,1,0
42788,c:12584,f:5020,2004-01-01,other,debt_round,5000000.0,USD,0,1
42789,c:12584,f:5020,2006-01-01,other,debt_round,3500000.0,USD,1,0
42790,c:50055,f:5020,2001-06-01,other,debt_round,2000000.0,USD,0,1
42791,c:50055,f:5020,2006-08-01,other,debt_round,2000000.0,USD,1,0
42792,c:63203,f:5020,2000-08-01,other,debt_round,1000000.0,USD,0,1
42793,c:223425,f:5020,2001-07-01,other,debt_round,7000000.0,USD,1,1
42795,c:5454,f:5020,2012-02-01,other,debt_round,3000000.0,USD,0,0
42796,c:24870,f:5020,2011-12-01,other,debt_round,4000000.0,USD,1,0
42797,c:73652,f:5020,2010-07-01,other,debt_round,6000000.0,USD,1,1
42798,c:182873,f:5020,2010-06-01,other,debt_round,2000000.0,USD,0,1
42799,c:182873,f:5020,2010-12-01,other,debt_round,1000000.0,USD,0,0
42801,c:41496,f:5020,2010-01-01,other,debt_round,10000000.0,USD,0,0
42802,c:16280,f:5020,2010-01-01,other,debt_round,32500000.0,USD,1,0
42803,c:162424,f:5233,2013-05-08,series-a,a,1250000.0,USD,1,0
42805,c:15013,f:1789,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:10265,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:788,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:562,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:61,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:49,2013-07-16,series-c+,e,12100000.0,USD,1,0
42805,c:15013,f:8892,2013-07-16,series-c+,e,12100000.0,USD,1,0
42811,c:192432,f:322,2011-04-10,angel,seed,900000.0,USD,0,1
42811,c:192432,f:74,2011-04-10,angel,seed,900000.0,USD,0,1
42814,c:1668,f:192,2003-06-24,series-a,a,5000000.0,USD,0,1
42814,c:1668,f:48,2003-06-24,series-a,a,5000000.0,USD,0,1
42814,c:1668,f:834,2003-06-24,series-a,a,5000000.0,USD,0,1
42817,c:150983,f:4850,2013-07-16,series-a,a,3400000.0,USD,1,0
42817,c:150983,f:10738,2013-07-16,series-a,a,3400000.0,USD,1,0
42817,c:150983,f:9352,2013-07-16,series-a,a,3400000.0,USD,1,0
42818,c:238273,f:96,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:7754,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:4691,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:7124,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:9543,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:3672,2013-07-16,series-a,seed,3700000.0,USD,1,1
42818,c:238273,f:3605,2013-07-16,series-a,seed,3700000.0,USD,1,1
42821,c:151301,f:9697,2013-08-20,series-a,a,2500000.0,USD,1,0
42821,c:151301,f:2078,2013-08-20,series-a,a,2500000.0,USD,1,0
42824,c:38079,f:4689,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:874,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:507,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:26,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:2112,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:1617,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:155,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:3440,2013-07-16,series-c+,f,44000000.0,USD,0,0
42824,c:38079,f:382,2013-07-16,series-c+,f,44000000.0,USD,0,0
