finOrg_id,name,country_code,region,investment_rounds,invested_companies,milestones,relationships,years_invested
1727,Medical Capital Corporation,USA,Los Angeles,1,1,0,1,0.0
1728,Mosaic Venture Partners,CAN,Mississauga,3,2,0,3,3.2
173,Shasta Ventures,USA,SF Bay,153,85,0,18,8.94
1730,Catalyst Venture Partners,GBR,Bath,4,4,2,1,3.24
1731,R&D Bauer Ventures,unknown,unknown,1,1,0,0,0.0
1732,Bluefish Ventures,USA,SF Bay,2,1,0,0,0.61
1733,Lunsford Capital,USA,Louisville,2,1,0,0,0.61
1735,FGF,unknown,unknown,1,1,0,0,0.0
1736,Harel Hertz Investment House,ISR,Herzliya Pituach,2,1,0,0,3.03
1738,China Singapore Suzhou Industrial Park Ventures,CHN,China - Other,1,1,0,0,0.0
1739,Technology Partners,USA,SF Bay,28,20,2,7,8.58
174,Emergence Capital Partners,USA,SF Bay,83,45,0,14,8.44
1740,Bohemian Companies,unknown,unknown,2,2,1,0,2.29
1741,Invus,USA,New York,16,10,1,23,7.54
1744,Key Venture Partners,USA,Boston,10,9,0,2,5.43
1745,HFF Investments,USA,Texas - Other,1,1,3,0,0.0
1746,Harbert Venture Partners,USA,Birmingham,22,16,0,2,8.77
1747,Frazier Healthcare Ventures,USA,Seattle,52,34,0,28,11.06
1748,Whitney & Co.,USA,New York,5,1,0,2,6.02
1749,Domain Associates,USA,Princeton,106,63,0,20,11.25
175,Solid Ventures,NLD,Amsterdam,5,4,5,3,6.29
1751,Mediphase Venture Partners,USA,Boston,8,4,0,5,11.92
1754,Ideiasnet,BRA,Rio de Janeiro,8,7,1,13,8.42
1756,Industrifonden,SWE,Stockholm,58,48,0,30,8.5
1757,Alpond Capital,unknown,unknown,1,1,0,1,0.0
1758,JLL Ventures,unknown,unknown,1,1,0,1,0.0
1759,Xenia Venture Capital,ISR,Herzeliya,11,7,0,15,7.04
176,Big Bang Ventures,BEL,Antwerpen,16,9,0,2,6.83
1760,International Venture Fund,USA,SF Bay,2,2,0,0,2.08
1762,Ascend Technology Ventures,ISR,Israel - Other,6,5,0,1,4.32
1763,Delta Ventures,ISR,Hertzelia Pituach,9,6,0,1,7.4
1765,BrainHeart Capital,SWE,Stockholm,3,2,0,0,1.55
1766,Jumpstart-up,FRA,France - Other,7,5,0,0,5.54
1768,BlueStream Ventures,USA,Minneapolis,16,11,0,10,4.56
177,IDInvest Partners,FRA,Paris,63,44,5,41,8.33
1770,DoCoMo Capital,USA,SF Bay,22,16,2,10,6.88
1772,Hi-Tech Venture Capital,CAN,Vancouver,1,1,0,0,0.0
1773,Gold Hill Capital,USA,SF Bay,24,22,0,24,8.08
1777,KPCB Holdings,USA,SF Bay,10,8,0,0,6.83
1778,Star Bay Partners LP,unknown,unknown,1,1,0,0,0.0
1779,Liberty Mutual Insurance Co,USA,Boston,3,3,0,7,1.61
178,Lowland Capital Partners,NLD,Bussum,1,1,0,2,0.0
1780,Argonaut Holdings,USA,Detroit,1,1,0,6,0.0
1782,GunnAllen Venture Partners,USA,Tampa,6,4,0,0,2.58
1784,New Science Ventures,USA,New York,19,15,0,4,7.91
1785,Entrepia Ventures,USA,SF Bay,11,6,0,2,4.63
1788,Partners Group,CHE,Baar-Zug,2,2,3,1,2.55
1789,EDB Investments,SGP,Singapore,14,13,0,20,3.72
179,Blueprint Ventures,USA,SF Bay,17,10,0,5,11.46
1790,Independent Venture Fund,unknown,unknown,1,1,0,0,0.0
1792,Duchossois Technology Partners,USA,Chicago,18,11,0,6,7.32
1793,EnerTech Capital,USA,Philadelphia,25,18,0,12,8.69
1795,IDG Ventures USA,USA,SF Bay,5,4,0,6,5.43
1796,Sedona Capital,JPN,Tokyo,2,1,0,4,1.6
1798,Tivsco,unknown,unknown,3,2,0,1,4.68
1799,Starfish Ventures,AUS,East Melbourne,39,26,0,9,8.66
18,Index Ventures,GBR,London,295,194,0,45,10.94
180,Prism Venture Management,USA,Boston,54,36,0,6,8.34
1801,QuestMark Partners,USA,Baltimore,33,24,2,14,8.64
1802,Intellect Capital Ventures,unknown,unknown,3,3,2,0,4.8
1804,"Acorn Ventures, Inc.",USA,SF Bay,1,1,0,0,0.0
1805,Kirnaf LTD,unknown,unknown,2,2,0,0,0.74
1807,Shell Internet Ventures B.V,NLD,The Hague,2,2,0,0,6.31
1808,Saffron Hill Ventures,GBR,London,5,5,0,4,6.67
1809,Country Insurance & Financial Services,USA,Bloomington,2,1,0,1,0.96
181,LMKR,ARE,Dubai,1,1,0,9,0.0
1811,Inventus Capital Partners,USA,SF Bay,23,17,2,7,5.12
1812,Maryland Venture fund,unknown,unknown,6,6,0,0,8.44
1815,Rayson Technology,TWN,Hsin Chu,1,1,0,0,0.0
1818,Capstone Ventures,unknown,unknown,1,1,0,0,0.0
1820,Ticonderoga Capital,USA,Boston,8,7,0,1,3.99
1821,Monitor Clipper Funds,USA,Boston,5,4,0,0,4.74
1822,Seed Capital Partners,unknown,unknown,1,1,0,3,0.0
1823,Lux Capital,USA,New York,36,20,0,25,8.83
1824,Ropart Asset Management,USA,New York,4,3,0,2,4.98
1825,Trinad Capital,unknown,unknown,1,1,0,0,0.0
1827,PacVen Walden Ventures,HKG,Wenchai,3,3,0,0,2.71
183,Integral Capital Partners,USA,SF Bay,37,25,0,7,13.33
1830,Centurion Holdings,USA,New York,4,3,1,0,3.44
1831,VentureTech Alliance,USA,SF Bay,29,19,0,6,7.76
1834,Noro-Moseley Partners,USA,Atlanta,35,22,0,12,8.51
1835,Pittco Capital Partners,unknown,unknown,5,4,0,0,5.45
1838,Kilkenny CEB,IRL,Kilkenny,1,1,0,0,0.0
1839,Business Investors Group (BiG),GBR,United Kingdom - Other,2,1,0,0,0.21
184,e.ventures,USA,SF Bay,83,58,0,35,8.9
1840,New England Clean Energy Council,USA,Boston,1,1,0,6,0.0
1842,NIF Ventures,unknown,unknown,3,3,0,0,2.74
1843,CyberAgent,JPN,Tokyo,73,67,0,35,7.21
1844,Troika Dialog,unknown,unknown,6,5,0,2,0.95
1845,CNF Investments,USA,Washington DC,18,14,0,11,7.83
1846,Bertram Capital Management,USA,SF Bay,1,1,2,4,0.0
1848,"East Peak, Inc.",USA,SF Bay,2,1,0,0,1.13
1852,Centralway,CHE,Zug,5,5,2,9,3.05
1854,AsiaTech Management,USA,SF Bay,10,7,0,5,3.23
1855,San Francisco Equity Partners,USA,SF Bay,4,1,0,2,3.75
1856,Weber Capital,USA,SF Bay,6,3,0,2,4.06
1857,Braemar Energy Ventures,USA,New York,47,29,3,27,8.87
1858,Mianach Venture Capital,IRL,Dublin,5,4,0,7,3.46
1859,Aurum Ventures,USA,Mumbai,5,5,0,0,3.35
186,Sumitomo Bank Venture Fund,USA,unknown,2,2,0,0,3.48
1860,Challenger Limited,EGY,Cairo,1,1,0,0,0.0
1863,Woodside Investments,CAN,unknown,1,1,0,0,0.0
1864,Thomas Weisel Partners,USA,SF Bay,3,3,1,26,6.4
1865,Galen Partners,unknown,unknown,7,6,0,1,5.15
1866,Israel Cleantech Ventures,ISR,Ramat Hasharon,17,12,0,9,6.3
187,CA Capital,USA,Sacramento,1,1,0,4,0.0
1873,CDTI,USA,Santa Barbara,7,7,0,0,7.52
1874,ADE JCYL,ESP,Valladolid,1,1,0,0,0.0
1875,SODICAL,ESP,Valladolid,2,2,0,0,6.38
1878,Up Capital,unknown,unknown,1,1,0,0,0.0
1879,Sippl MacDonald Ventures,USA,SF Bay,3,3,0,2,3.78
188,HaanSoft,USA,unknown,1,1,0,0,0.0
1880,XML Fund,USA,Seattle,2,2,0,0,1.58
1881,Electra Quoted Management Limited,GBR,London,1,1,0,0,0.0
1883,CSK Venture Capital,JPN,Tokyo,10,9,0,0,5.37
1884,Tao Venture Partners,unknown,unknown,5,4,0,0,5.06
1885,Expansion Capital Partners,USA,New York,9,6,1,1,5.86
1886,WHEB Partners,GBR,London,17,9,0,16,6.8
1887,Brook Venture Partners,USA,Wakefield,11,9,0,17,6.9
1889,Rubicon Ventures,unknown,unknown,2,1,0,2,0.67
189,Apax Partners,USA,New York,43,29,3,139,5.7
1890,ARCH Venture Partners,USA,Chicago,92,55,0,25,9.56
1891,Wellcome Trust of London,unknown,unknown,1,1,0,0,0.0
1892,AsiaVest Partners,TWN,Taipei,3,3,0,0,1.27
1893,Legend Capital,CHN,Beijing,12,12,0,1,8.32
1895,H&Q Asia Pacific,USA,SF Bay,6,5,0,4,8.94
1896,Riverside Management Group,USA,Westport,2,2,0,6,2.34
1897,Firsthand Technology Ventures,USA,Columbus,3,2,0,2,4.79
1898,Convexa Capital Ventures,NOR,Oslo,11,5,0,3,4.82
1899,Spencer Energy AS,unknown,unknown,1,1,0,0,0.0
19,Hutchison Whampoa Limited,HKG,Hong Kong,1,1,3,4,0.0
190,Brightspark Ventures,CAN,Toronto,13,8,0,18,7.42
1900,InnoCal Venture Capital,USA,Los Angeles,8,5,0,0,3.62
1901,RWI Ventures,USA,SF Bay,14,11,0,4,7.39
1902,The Westly Group,USA,SF Bay,27,17,0,9,6.12
1903,Illinois Metropolitan Investment Fund,USA,Chicago,1,1,0,0,0.0
1904,M/C Partners,USA,Boston,8,7,0,14,6.14
1906,Whelan Capital Management,USA,SF Bay,2,1,0,2,1.25
1907,Spring Mountain Capital,USA,New York,7,5,2,1,5.7
1908,Vermillion Capital,USA,Minneapolis,1,1,0,2,0.0
191,Venrock,USA,SF Bay,235,135,0,50,12.94
1911,BBT Fund,USA,Pawtucket,8,5,0,0,5.62
1912,Highland Credit Strategies Fund,unknown,unknown,2,1,0,0,1.02
1913,Prospect Venture Partners,USA,SF Bay,32,21,0,7,7.89
1914,Canopy Ventures,unknown,unknown,10,6,0,2,4.46
1918,Egora Holding,DEU,unknown,1,1,0,0,0.0
1919,Northport Private Equity,USA,Chicago,3,2,0,0,1.43
192,US Venture Partners,USA,SF Bay,231,142,6,32,13.13
1920,King Hill Capital,unknown,unknown,2,1,0,0,0.97
1921,Fidelity International Limited,unknown,unknown,3,2,0,2,1.82
1923,Caufield Angel Fund,unknown,unknown,3,3,0,0,2.67
1924,Deep Fork Capital,USA,SF Bay,12,9,4,2,4.08
1925,ProSeed Venture Capital Fund,ISR,Israel - Other,11,5,0,10,7.44
1926,New Venture Partners,USA,Murray Hil,38,27,0,13,10.64
1927,QTV Capital,unknown,unknown,3,3,0,0,1.21
1928,CDH Investments,unknown,unknown,6,6,2,0,6.99
1930,Media Development Authority,SGP,Singapore,4,4,0,0,4.73
1933,Abacus Capital Group,USA,New York,3,1,0,2,4.83
1934,Pacesetter Capital Group,USA,Dallas,6,4,0,3,6.79
1935,J & W Seligman,unknown,unknown,1,1,0,0,0.0
1936,The Cambridge Gateway Fund,unknown,unknown,1,1,0,0,0.0
1937,Naor Group,unknown,unknown,2,2,0,0,0.11
1939,CVM Capital,DEU,Dortmund,1,1,0,2,0.0
194,Independent News & Media,IRL,Dublin,2,1,0,5,1.27
1940,GO Capital Fund,CAN,Montreal,9,7,0,7,4.73
1941,ISB Ventures,unknown,unknown,1,1,0,1,0.0
1942,Adena Ventures,USA,Athens,4,2,0,2,2.82
1945,Genesis Campus,USA,Dallas,2,1,3,3,0.7
1946,Great Lakes Angels,USA,Detroit,1,1,0,2,0.0
1948,Arcapita Ventures,USA,Atlanta,10,6,0,10,5.36
1949,Columbus Nova,USA,New York,2,2,0,1,1.36
195,Wellington Partners,GBR,London,88,55,0,44,11.8
1950,Glynn Capital Management,USA,SF Bay,21,16,1,18,8.57
1951,Best Buy Capital,USA,Minneapolis,7,7,0,2,2.41
1952,FIER Succes,CAN,Sainte-Foy,1,1,0,0,0.0
1954,RESO investments,CAN,Montreal,1,1,0,1,0.0
1955,Ferd Venture,NOR,Lysaker,13,9,0,15,5.74
1956,Teknoinvest,NOR,Oslo,18,9,0,4,6.42
196,Eden Ventures,GBR,London,48,25,0,13,8.22
1960,Raycliff Capital,unknown,unknown,2,2,0,0,2.69
1962,Anvil Investment Associates,unknown,unknown,1,1,0,0,0.0
1963,CTTV Investments,unknown,unknown,9,8,0,0,4.21
1964,Chevron Technology Ventures,USA,SF Bay,22,18,2,30,8.44
1965,PVI,VNM,Ha Noi,1,1,0,1,0.0
1966,NewPath Ventures,USA,SF Bay,4,3,0,2,1.05
1967,ValueAct Capital,unknown,unknown,2,2,0,1,2.39
1968,Camden Partners,USA,Baltimore,12,8,0,2,7.81
1969,Torch Hill Investment Partners,USA,Washington DC,2,1,0,0,2.08
197,Burda Digital Ventures,DEU,Munich,12,10,0,5,8.42
1971,Sprout Group,USA,New York,17,10,0,11,11.87
1972,K Group,USA,Grand Rapids,1,1,0,1,0.0
1973,Abingworth,GBR,London,31,26,0,19,8.25
1974,HBM BioVentures,CHE,Switzerland - Other,36,23,0,9,10.18
1975,Gideon Hixon Fund,USA,Santa Barbara,3,3,0,0,4.07
1976,Dunrath Capital,USA,Chicago,5,4,0,2,2.1
1977,Iris Capital,FRA,Paris,42,36,0,21,8.69
1978,Smart Technology Ventures,USA,Los Angeles,5,5,0,0,1.51
198,Straub Ventures,GBR,London,2,2,0,3,1.29
1980,Finaventures,USA,Los Angeles,3,3,0,3,2.7
1981,Chausson Finance,FRA,Paris,1,1,0,5,0.0
1982,Zap Ventures,unknown,unknown,3,2,0,2,2.99
1983,Needham Capital Partners,USA,New York,13,10,0,5,4.87
1984,Information Technology Ventures,unknown,unknown,2,2,0,0,9.24
1985,AT&T Intellectual Property,unknown,unknown,5,5,1,2,11.03
1986,TNP,unknown,unknown,1,1,0,0,0.0
1987,Freeze L.L.C,USA,S. Sartell,1,1,0,3,0.0
1988,AWE net,USA,Philadelphia,1,1,0,1,0.0
1989,Vision Capital,GBR,London,12,11,0,28,5.75
1990,IDG,USA,Boston,1,1,1,0,0.0
1991,Private Capital Network,USA,Los Angeles,1,1,1,4,0.0
1992,Presidio Ventures,USA,SF Bay,23,20,2,0,9.08
1994,Revolution Capital Partners,USA,Omaha,2,2,2,2,1.16
1995,Washington Research Group,unknown,unknown,2,2,0,0,1.94
1996,Northwest Venture Associates,USA,Spokane,8,7,0,0,4.03
1997,Spangler Group,USA,Seattle,1,1,0,2,0.0
1998,Dragonvest Partners,unknown,unknown,3,3,0,0,0.63
1999,Amerivon,USA,Los Angeles,1,1,0,0,0.0
2,Omidyar Network,USA,SF Bay,52,36,3,90,9.6
20,Cheung Kong Holdings,HKG,Hong Kong,1,1,0,1,0.0
200,Gemstar-TV Guide International,USA,SF Bay,1,1,0,3,0.0
2001,Alta Partners,USA,SF Bay,87,54,0,10,9.87
2003,SAIF Partners,HKG,Hong Kong,19,15,0,50,8.88
2004,Barings Equity Partners,HKG,Hong Kong,6,6,0,0,3.9
2005,Guggenheim Venture Partners,USA,Philadelphia,7,5,0,0,6.0
2006,Brightleaf Capital,USA,Philadelphia,1,1,0,0,0.0
2007,Jamestown,USA,Atlanta,1,1,0,0,0.0
2008,Partners HealthCare,USA,Boston,4,3,0,7,4.37
2009,Old Lane Cayman Master Fund LP,unknown,unknown,2,2,0,0,0.69
201,Monashees Capital,BRA,Sao Paulo,26,20,3,26,7.84
2010,Heights Capital Management,USA,SF Bay,9,7,0,1,4.45
2011,Quilvest Ventures,USA,New York,5,4,0,0,5.24
2012,TELUS Ventures,CAN,Vancouver,10,10,0,0,8.46
2013,Ingram Digital Ventures,unknown,unknown,2,2,0,0,5.91
2014,Emergic Ventures,IND,Mumbai,1,1,0,0,0.0
2015,Global Asia Partners,SGP,Singapore,1,1,0,0,0.0
2018,Lucent Venture Partners,unknown,unknown,3,3,0,4,0.94
2019,Entrepreneurs Fund,GBR,London,28,18,0,9,9.12
202,ONSET Ventures,USA,SF Bay,68,38,0,23,10.92
2020,CampVentures,USA,SF Bay,13,10,1,3,7.18
2022,Flagstone Capital,unknown,unknown,1,1,0,0,0.0
2023,Bluehone Ventures,unknown,unknown,1,1,0,0,0.0
2024,Kaupthing Singer & Friedlander,GBR,London,1,1,0,3,0.0
2025,Mustang Ventures,CHN,Shanghai,4,4,0,2,2.91
2026,CGM Marketing,unknown,unknown,1,1,0,1,0.0
2027,Altien Limited,GBR,London,2,1,0,0,2.37
2028,Panasonic Ventures,unknown,unknown,7,6,0,1,4.78
2029,Vegas Valley Angels,unknown,unknown,1,1,0,13,0.0
2030,EBITDA,USA,Los Angeles,1,1,0,1,0.0
2031,StageOne Ventures,ISR,Tel Aviv,11,7,0,6,7.55
2032,TempoPark Fund,GBR,London,5,4,0,2,4.69
2033,BRED Banque,FRA,France - Other,3,1,0,0,3.57
2034,Evergreen Pacific Partners,USA,Seattle,1,1,0,0,0.0
2035,Maple Leaf Angels,CAN,Toronto,4,4,0,6,6.06
2036,Saturn Partners,USA,Boston,4,3,2,16,11.46
2037,Aggregate Media Funds,SWE,Stockholm,2,2,0,0,0.27
2039,Quest for Growth,BEL,Leuven,17,15,0,0,7.55
204,Alloy Ventures,USA,SF Bay,93,55,0,15,9.68
2040,Adara Venture Partners,ESP,Madrid,13,8,1,5,7.81
2041,University Venture Fund,USA,Salt Lake City,6,6,3,19,4.64
2044,Peterson Ventures,USA,Salt Lake City,12,9,0,5,4.01
2047,SmithCo Investments,unknown,unknown,1,1,0,0,0.0
2048,Athenian Venture Partners,USA,Athens,13,8,0,11,5.6
205,AllianceBernstein,USA,New York,21,15,0,29,6.53
2050,KH Growth Equity,unknown,unknown,1,1,0,0,0.0
2051,Kaedan Capital Group,ISR,Tel Aviv,5,3,2,0,4.51
2053,Zelkova Ventures,USA,New York,42,34,4,4,3.98
2054,PhilQuo Ventures,USA,SF Bay,3,3,0,0,4.0
2055,Rhodium,ISR,Hertzeliya Pituach,23,17,2,5,5.94
2056,Five Elms Capital,USA,Kansas City,6,6,1,3,4.81
2057,Harbor Light Capital Partners,USA,Keene,9,7,0,0,5.23
2058,Finnish Industry Investment,FIN,Helsinki,31,28,1,6,8.61
206,Citigroup,USA,New York,8,6,0,136,8.53
2060,Allen & Buckeridge,AUS,Sydney,10,7,0,5,10.14
2061,Reinet Fund,LUX,Luxembourg,2,2,0,5,2.14
2062,Miven Venture Partners,unknown,unknown,2,2,0,1,2.36
2063,BlueCross BlueShield Venture Partners,USA,Chicago,21,18,0,9,4.88
2064,HLM Venture Partners,USA,Boston,41,26,0,13,9.36
2065,Melton Investments,USA,Sacramento,1,1,0,0,0.0
2066,Redleaf Group,USA,SF Bay,2,2,0,4,0.73
2067,LFE Capital,USA,Minneapolis,1,1,0,0,0.0
207,Societe Generale,FRA,Paris,6,3,0,21,4.18
2070,Alliance Trust,GBR,Dundee,4,3,0,0,2.72
2072,Bank Street Group,USA,New York,2,2,0,1,4.3
2075,Propulsion Ventures,CAN,Montreal,8,6,0,0,7.43
2077,Greenscape Capital Group,CAN,Vancouver,1,1,0,1,0.0
2078,Kohlberg Ventures,USA,SF Bay,13,10,0,4,6.63
208,Company2Company Ventures,USA,SF Bay,1,1,0,0,0.0
2080,Scorpion Capital Partners,USA,New York,1,1,0,0,0.0
2082,Merrill Lynch,USA,New York,6,6,0,226,7.69
2089,Accelerator Corp.,USA,Seattle,1,1,0,12,0.0
2093,Fidelity Asia Ventures,CHN,Hong Kong,1,1,0,5,0.0
2095,Anthemis Group,LUX,Luxembourg,14,11,2,29,3.26
210,HV Holtzbrinck Ventures,DEU,Munich,29,26,0,17,9.5
2101,Horizons Ventures,HKG,Hong Kong,40,32,3,7,6.03
2102,Agile Opportunity Fund,USA,Melville,2,2,0,0,1.13
2106,Signal Lake,USA,Westport,2,2,0,0,0.67
2108,Broken Arrow Venture Capital,USA,SF Bay,1,1,0,0,0.0
211,Corporate Executive Board,USA,Washington DC,2,2,0,10,6.33
2112,Avista Partners,GBR,London,1,1,2,3,0.0
2114,Dublin Capital Partners,USA,Philadelphia,1,1,0,0,0.0
2119,New Jersey Economic Development Authority,USA,Philadelphia,4,4,0,0,6.54
212,Fluke Venture Partners,USA,Seattle,10,6,0,2,6.76
2120,Bayer MaterialScience,DEU,Cologne,2,1,0,1,2.67
2121,Nanotech Partners,unknown,unknown,1,1,0,0,0.0
2122,Hitachi Maxell,JPN,Tokyo,2,1,0,2,2.67
2123,ALPS Information Technology Fund,unknown,unknown,3,2,0,0,3.71
2124,Yasuda Enterprise Development,USA,SF Bay,14,10,0,6,7.29
2125,Japan Asia Investment,JPN,Tokyo,15,13,0,10,4.71
2126,Sirti Technology Growth Fund,USA,Spokane,1,1,0,2,0.0
2128,CDC Innovation,FRA,Paris,21,16,0,10,7.43
2129,Auriga Partners,FRA,Paris,36,23,0,11,9.21
213,Montlake Capital,USA,Seattle,5,3,3,9,4.88
2130,XAnge Private Equity,FRA,Paris,42,31,2,16,8.63
2132,Good Energies,USA,New York,24,15,1,12,6.08
2133,Scatec AS,NOR,Norway - Other,2,2,0,2,0.46
2134,Norsk Hydro ASA,NOR,Oslo,4,2,0,0,2.97
2135,DnB NOR,unknown,unknown,2,2,0,0,1.34
2137,Forbion Capital Partners,NLD,NAARDEN,28,21,0,16,4.68
2138,Foundation Medical Partners,USA,Rowayton,26,15,0,8,9.04
2139,Oxford Bioscience Partners,USA,Boston,32,25,1,19,9.33
214,SoftBank Capital,USA,Boston,133,87,0,22,15.89
2140,5AM Ventures,USA,SF Bay,51,27,0,13,7.63
2141,New Leaf Venture Partners,USA,New York,81,44,0,18,7.75
2142,Delphi Ventures,USA,SF Bay,62,37,0,7,8.23
2143,Physic Ventures,USA,SF Bay,23,15,0,8,6.23
2144,Step5 Venture Partners,unknown,unknown,1,1,0,0,0.0
2145,Northpoint Financial Group,USA,SF Bay,1,1,0,3,0.0
2146,Interactive Brokers Group,USA,Chicago,1,1,0,0,0.0
2148,Renaissance Technologies,USA,New York,1,1,0,4,0.0
2149,Round Table Investment Management,unknown,unknown,1,1,0,0,0.0
215,Canaan Partners,USA,SF Bay,236,128,5,38,14.7
2151,CSV Capital Partners,CHN,Shanghai,1,1,0,1,0.0
2153,Milcom Ventures Partners,USA,Orlando,2,1,0,8,0.24
2154,Neotec Capital Riesgo,unknown,unknown,3,2,0,0,2.89
2157,River Cities Capital Funds,USA,Cincinnati,20,18,2,16,12.9
2158,Enhanced Capital Partners,unknown,unknown,14,12,0,30,8.0
2159,Louisiana Fund I,USA,Baton Rouge,3,3,0,0,3.41
216,Castile Ventures,USA,Boston,26,18,3,11,7.84
2160,Louisiana Technology Innovation Fund,USA,Baton Rouge,4,3,0,0,4.48
2162,Foundation Asset Management (FAM),USA,unknown,5,2,2,1,4.71
2163,Tano Capital,USA,SF Bay,4,2,0,3,3.25
2164,Rabobank,NLD,Utrecht,2,2,2,4,0.26
2165,LG Innotek,KOR,Seoul,1,1,0,0,0.0
2168,Cue Ball,USA,Boston,15,12,1,17,4.68
2169,Velocity Financial Group,USA,Boston,1,1,0,5,0.0
217,Point Judith Capital,USA,Boston,37,25,0,14,10.87
2174,Ohio TechAngels Fund,USA,Columbus,8,8,1,2,4.45
2175,Bioventures Investors,USA,Boston,7,5,0,5,4.48
2176,Accelerated Technologies Partners,USA,New York,1,1,0,1,0.0
2177,Commons Capital,USA,Boston,4,4,0,5,3.76
2178,Emergent Medical Partners,USA,SF Bay,12,10,0,3,4.11
218,CramerOnline,USA,Boston,3,1,0,0,2.58
2180,Portview Communications Partners,USA,New York,9,5,0,0,6.84
2181,Santander Bank,ESP,Madrid,3,3,3,5,6.0
2184,Shotput Ventures,USA,Atlanta,6,6,1,10,0.47
2186,Capital Factory,USA,Austin,14,12,1,38,4.56
2187,Quadriplay Venture,FRA,Paris,1,1,0,0,0.0
219,Inflection Point Ventures,USA,Boston,12,8,0,4,6.08
2193,Lionhart Advisors Group,CAN,Toronto,2,1,0,1,1.6
2194,Triathlon Medical Venture Partners,USA,Cincinnati,14,9,0,7,5.78
2195,Google Ventures,USA,SF Bay,227,167,0,77,4.72
2196,New Capital Partners,USA,Birmingham,1,1,0,7,0.0
220,Massachusetts Technology Development Corporation,USA,Boston,19,11,0,8,7.25
2204,Calera Capital,USA,SF Bay,3,3,0,1,2.92
2206,Montage Capital,USA,SF Bay,2,2,0,1,1.49
2207,Mizuho Venture Capital,JPN,Tokyo,5,5,1,1,11.0
2208,Boston Millennia Partners,USA,Boston,14,8,0,27,12.04
221,SAS Investors,USA,unknown,16,9,0,3,4.37
2210,Latterell Venture Partners,USA,SF Bay,24,15,0,9,6.96
2211,Novo A/S,DNK,Hellerup,44,31,1,29,7.99
2213,The Vertical Group,USA,Summit,17,12,0,5,7.48
2214,CM Capital Investments,AUS,SF Bay,23,9,1,6,9.63
2215,Harbor Island Equity Partners,USA,Wilmington,2,2,0,4,0.35
2216,Wilmington Investor Network,USA,Wilmington,6,6,0,0,6.31
2217,ProQuest Investments,USA,Princeton,24,18,0,9,8.37
2218,BB Biotech Ventures,unknown,unknown,19,11,0,7,7.73
2219,Burrill & Company,USA,SF Bay,36,26,0,38,8.19
222,Venture Capital Fund of New England,USA,Boston,10,5,0,8,7.59
2220,Clarus Ventures,USA,Boston,49,26,0,22,7.29
2222,NGN Capital,USA,New York,16,10,0,12,7.77
2223,Crédit Agricole Private Equity,ITA,Milano,57,52,1,20,11.3
2229,Sumitomo Ventures,unknown,unknown,4,4,0,0,6.95
223,GE Commercial Finance,USA,New York,2,2,0,8,0.6
2230,KT Venture Group,USA,SF Bay,10,8,0,5,5.77
2231,Working Opportunity Fund,CAN,Vancouver,3,2,0,0,4.62
2233,WestLB Mellon Asset Management,DEU,Germany - Other,1,1,0,1,0.0
2234,Meritus Ventures,USA,London,4,3,0,1,4.86
2235,Bay City Capital,USA,SF Bay,40,26,0,46,13.14
2236,Caxton Advantage Life Sciences Fund,USA,New York,8,4,0,0,5.73
2237,Merlin Nexus,USA,New York,1,1,0,0,0.0
2238,Nextech Venture,CHE,Zurich,3,3,0,0,3.87
2239,OpusPoint Partners,USA,New York,2,2,0,0,1.19
224,Brookside Capital,USA,SF Bay,22,15,0,13,8.8
2240,Vision Capital Advisors,USA,New York,4,4,0,1,2.52
2241,Petra Capital Partners,USA,Nasheville,9,9,0,10,5.89
2242,IBG Beteiligungsgesellschaft Sachsen-Anhal,DEU,Magdeburg,2,2,0,0,1.38
2243,KfW Bankengruppe,DEU,Germany - Other,51,43,0,9,7.62
2244,NGP Energy Technology Partners,USA,Washington DC,5,5,0,0,4.37
2246,XSeed Capital,USA,SF Bay,38,22,2,21,6.58
2249,Mesa Verde Venture Partners,USA,San Diego,8,4,0,0,4.58
225,Maverick Capital,USA,Dallas,32,22,2,9,8.63
2250,OrbiMed Advisors,USA,New York,95,66,0,71,9.44
2251,Aravis Ventures,CHE,Zuerich,11,9,0,14,8.7
2252,CMEA Capital,USA,SF Bay,75,52,1,18,9.59
2253,Versant Ventures,USA,SF Bay,89,58,2,27,11.27
2254,Tavistock Life Sciences,USA,Windermer,1,1,0,2,0.0
2255,Health Evolution Partners,USA,SF Bay,4,4,1,6,4.53
2256,Levant Capital Limited,ARE,Dubai,1,1,0,0,0.0
2257,SV Life Sciences,USA,Boston,79,48,0,34,8.34
2258,Greenhouse Capital Partners,USA,SF Bay,11,4,0,3,4.96
2259,Pacific Community Ventures,USA,SF Bay,1,1,0,6,0.0
226,Ackerley Partners,USA,Seattle,6,3,0,3,6.1
2260,Lanza TechVentures,unknown,unknown,5,4,0,1,7.36
2261,Vivo Ventures,USA,SF Bay,25,20,0,16,9.51
2262,ORR Partners,USA,Washington DC,3,2,0,0,3.28
2263,Craton Equity Partners,USA,Los Angeles,16,13,2,6,6.33
2264,Principle Capital Holdings,CHE,Geneva,1,1,0,0,0.0
2265,Ascent Biomedical Ventures,USA,New York,8,5,0,2,7.97
2266,Partners Innovation Fund,USA,Boston,14,13,0,53,4.7
2268,Stage 1 Ventures,USA,Boston,16,12,3,11,4.58
227,Azure Capital Partners,USA,SF Bay,61,38,4,18,13.06
