finOrg_id,name,country_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,milestones,relationships,years_invested
f:9528,Lincoln Reserve Group Inc.,USA,Henderson,Las Vegas,,,0,0,0,0,
f:9529,Stefanini,DEU,Koeln,Koeln,,,0,0,0,1,
f:953,Dexia Private Equity,BEL,Brussels,Brussels,,,0,0,2,1,
f:9530,Resilience Capital Partners,USA,Cleveland,Cleveland,,,0,0,0,0,
f:9531,APN,unknown,unknown,unknown,2007-12-01,2007-12-01,1,1,0,0,0.0
f:9532,Inventure Partners,RUS,Moscow,Moscow,2012-06-06,2012-12-01,2,2,3,2,0.49
f:9533,Parcae Capital,USA,Danvers,Boston,2012-07-23,2012-07-23,1,1,0,0,0.0
f:9534,Österreischische Forschungsförderungsgesellschaft,unknown,unknown,unknown,2011-04-01,2011-04-01,1,1,0,0,0.0
f:9535,Österreichische Forschungsförderungsgesellschaft,unknown,unknown,unknown,2012-03-01,2012-03-01,1,1,0,0,0.0
f:9536,RMR Capital,USA,Las Vegas,Las Vegas,2012-07-27,2012-07-27,1,1,0,0,0.0
f:9538,Cloud Power Capital,USA,San Antonio,San Antonio,2012-01-01,2013-07-29,9,8,0,1,1.57
f:9541,Koc Group,unknown,unknown,unknown,,,0,0,0,1,
f:9542,Russian Venture Company Seed Fund,unknown,unknown,unknown,2011-09-01,2013-07-04,2,2,0,19,1.84
f:9543,Cowboy Ventures,USA,Palo Alto,SF Bay,2012-03-06,2013-12-10,15,11,2,2,1.76
f:9544,Rattner & Associates,unknown,unknown,unknown,,,0,0,0,1,
f:9545,Otium Capital,FRA,Courbevoie,Paris,2011-01-06,2011-01-06,1,1,0,0,0.0
f:9546,Eleven,BGR,Sofia,Sofia,2012-09-01,2013-09-01,37,35,3,7,1.0
f:9547,Broadview Associates,USA,Seattle,Seattle,,,0,0,0,2,
f:9548,1M/1M,unknown,unknown,unknown,,,0,0,0,1,
f:955,Asset Management Company,USA,Palo Alto,SF Bay,2004-05-03,2013-04-25,34,23,0,8,8.98
f:9550,Mercury Group Recruiting,unknown,unknown,unknown,,,0,0,0,1,
f:9552,Payment Ventures,USA,"Washington, D.C.",Washington DC,2012-08-02,2013-10-02,2,2,0,1,1.17
f:9553,Ridge Capital Partners,USA,Middleburg,Washington DC,,,0,0,1,2,
f:9554,Leading Ridge Capital Partners,USA,Rockville,Washington DC,,,0,0,1,1,
f:9555,Permira,DEU,Frankfurt am Main,Frankfurt,,,0,0,1,0,
f:9556,Novabase Capital,PRT,Lisboa,Lisboa,2011-05-06,2011-05-06,1,1,0,0,0.0
f:9557,Massachusetts Capital Resource Company,USA,Boston,Boston,2012-08-02,2012-08-02,1,1,0,6,0.0
f:9558,Signia Venture Partners,USA,Menlo Park,SF Bay,2006-08-01,2013-12-11,32,29,2,8,7.36
f:9559,Pivotal Investments,USA,Portland,Portland,2012-08-02,2012-08-02,1,1,0,2,0.0
f:956,Pacific Venture Capital,WSM,Taufusi,Taufusi,2004-11-12,2010-09-22,5,4,0,10,5.86
f:9560,iHatch Management,unknown,unknown,unknown,2012-03-19,2012-03-19,1,1,0,0,0.0
f:9561,ChargeNational,CAN,Montreal,Montreal,,,0,0,0,0,
f:9562,Zimmerman Ventures,USA,Milwaukee,Milwaukee,2012-08-03,2012-08-03,1,1,0,0,0.0
f:9563,ARP Films,USA,unknown,New York - Other,,,0,0,0,1,
f:9564,Peoples Bank,LKA,Colombo,Colombo,,,0,0,0,1,
f:9565,Protege Production LLC,unknown,unknown,unknown,,,0,0,0,1,
f:9566,Singapore-MIT GAMBIT Gamelab,unknown,unknown,unknown,,,0,0,0,1,
f:9567,Team Downey,unknown,unknown,unknown,2012-07-10,2012-07-10,1,1,0,0,0.0
f:9568,German Startups Group,DEU,Berlin,Berlin,2013-09-03,2013-11-15,2,2,1,2,0.2
f:9569,Joy Asset Management Ltd.,unknown,unknown,unknown,,,0,0,0,1,
f:957,GE Capital,CAN,Ottawa,Ottawa,2006-07-17,2013-10-21,30,27,1,99,7.26
f:9570,The Alumni Portal,IND,Mumbai,Mumbai,,,0,0,0,0,
f:9571,"Mega Thrift, LLC.",unknown,unknown,unknown,,,0,0,0,1,
f:9573,Piedmont Investment Advisors,USA,Lansdowne (Leesburg),Lansdowne,2012-08-06,2013-03-18,5,5,0,0,0.61
f:9574,Scottish Loan Fund,unknown,unknown,unknown,2012-08-06,2013-04-22,2,2,0,0,0.71
f:9576,Gladstone Brookes,GBR,Cheshire,Cheshire,,,0,0,0,0,
f:9577,NV Angels,unknown,unknown,unknown,,,0,0,0,1,
f:9578,212 Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:9579,Tower Federal Credit Union,USA,Annapolis Junction,Washington DC,,,0,0,0,1,
f:958,iRG Limited,HKG,Central,Hong Kong,,,0,0,0,3,
f:9580,Designer Fund,unknown,unknown,unknown,,,0,0,2,2,
f:9581,Linsalata Capital Partners,USA,Mayfield Heights,Cleveland,,,0,0,0,1,
f:9583,Abc finance group,unknown,unknown,unknown,,,0,0,0,1,
f:9584,BRZtech,BRA,São Paulo,Sao Paulo,,,0,0,0,0,
f:9585,The Ongoing Group,PRT,Lisboa,Lisboa,2012-08-08,2012-08-08,1,1,0,0,0.0
f:9586,LB Merchant HC-2,unknown,unknown,unknown,,,0,0,0,0,
f:9587,Public Bank,unknown,unknown,unknown,,,0,0,0,1,
f:9588,Maybank,MYS,Kuala Lumpur,Kuala Lumpur,,,0,0,0,1,
f:9589,PNC Technology Investors,unknown,unknown,unknown,,,0,0,0,1,
f:959,Crossbar Capital,USA,New York,New York,2007-01-01,2007-01-01,2,2,0,3,0.0
f:9590,Palo Alto Venture Science,USA,Palo Alto,SF Bay,2012-08-24,2012-08-24,1,1,0,2,0.0
f:9592,RE/MAX Allegiance,USA,Burke,Washington DC,,,0,0,0,1,
f:9594,ESO Fund,USA,San Mateo,SF Bay,,,0,0,1,4,
f:9595,Venture Campus,unknown,unknown,unknown,,,0,0,0,1,
f:9596,HIX Capital,BRA,Sao Paulo,Sao Paulo,2011-11-01,2011-11-01,1,1,0,0,0.0
f:9597,Quintessential Finance Group,GBR,Macclesfield,Macclesfield,,,0,0,0,1,
f:9598,Greenwich Capital,unknown,unknown,unknown,2011-10-01,2011-10-01,1,1,0,1,0.0
f:96,Baseline Ventures,USA,San Francisco,SF Bay,2006-01-01,2013-12-10,96,69,4,2,7.94
f:9600,NorthEdge Capital,GBR,Manchester,Manchester,2013-04-17,2013-11-12,2,2,0,0,0.57
f:9602,Common Fund,USA,Wilton,Wilton,2012-08-14,2013-12-05,2,2,0,2,1.31
f:9604,"Hatch Partners, LLC",unknown,unknown,unknown,2008-12-01,2013-09-30,3,2,0,4,4.83
f:9605,Triage Ventures,USA,San Francisco,SF Bay,2012-08-13,2013-07-16,4,2,0,0,0.92
f:9606,Alchemist Accelerator,unknown,unknown,unknown,2012-08-15,2013-11-13,4,4,0,3,1.25
f:9608,Iona Capital Ltd,GBR,London,London,,,0,0,3,0,
f:9609,Quadrant Capital Advisors,USA,New York,New York,2012-08-16,2012-12-10,2,2,1,0,0.32
f:961,Avanti Capital,GBR,London,London,2004-07-09,2011-04-25,3,1,0,0,6.79
f:9610,Promus Ventures,USA,Chicago,Chicago,2011-02-03,2013-11-13,26,22,0,2,2.78
f:9611,212 Capital Partners,unknown,unknown,unknown,2012-08-17,2013-07-03,4,3,0,0,0.88
f:9613,Stevens Ventures,USA,Boston,Boston,2012-08-17,2012-08-17,1,1,0,2,0.0
f:9614,GAFC holding,unknown,unknown,unknown,2012-02-01,2012-02-01,1,1,0,0,0.0
f:9615,MESA+,USA,New York,New York,2011-01-01,2013-11-20,17,17,4,5,2.89
f:9616,Kibo Ventures,ESP,Madrid,Madrid,2012-03-01,2013-11-20,16,16,1,3,1.72
f:9617,ESADE BAN,ESP,Barcelona,Barcelona,2013-07-11,2013-07-11,1,1,0,0,0.0
f:9619,Type 10 Graphics,unknown,unknown,unknown,,,0,0,0,1,
f:962,SSE Ventures,USA,Stanford,SF Bay,2008-03-01,2011-12-20,3,3,0,5,3.8
f:9623,Lingerie-life.Co.Ltd,unknown,unknown,unknown,,,0,0,0,1,
f:9624,Alpha Bank Serbia,CSS,Beograd,Beograd,,,0,0,0,1,
f:9625,First National Bank of South Africa,ZAF,Johannesburg,Johannesburg,,,0,0,0,1,
f:9627,Cloud Fund Partners,unknown,unknown,unknown,2012-08-20,2012-08-20,1,1,0,0,0.0
f:9628,Atlas Peak Capital,USA,San Francisco,SF Bay,,,0,0,0,3,
f:9634,Shoes fashion,unknown,unknown,unknown,,,0,0,0,1,
f:9635,Good Ventures,USA,San Francisco,SF Bay,2012-08-21,2012-08-21,1,1,1,0,0.0
f:9636,Open Field Capital,USA,New York,New York,2012-08-21,2012-08-21,1,1,0,0,0.0
f:9637,Aspire Capital Fund,USA,Chicago,Chicago,2012-08-20,2012-08-20,1,1,0,0,0.0
f:9638,Cherrystone Angel Group,unknown,unknown,unknown,2012-08-21,2013-06-07,2,2,0,1,0.79
f:9639,Volcano Syndicate,unknown,unknown,unknown,2010-06-25,2010-06-25,1,1,0,1,0.0
f:964,Unibanco,unknown,unknown,unknown,2000-06-13,2000-06-13,1,1,0,0,0.0
f:9640,ORIX Ventures,USA,Palo Alto,SF Bay,2012-01-10,2013-03-26,5,5,1,11,1.21
f:9641,Ares Management,USA,Chicago,Chicago,,,0,0,1,2,
f:9642,T,unknown,unknown,unknown,,,0,0,0,1,
f:9644,NVCC,unknown,unknown,unknown,,,0,0,0,0,
f:9645,Data Point Capital,USA,Boston,Boston,2012-08-23,2013-11-21,8,7,0,2,1.25
f:9646,Delaware Crossing Investment Group,unknown,unknown,unknown,,,0,0,0,0,
f:9647,Daybreak Investments,AUS,Victoria,Victoria,2008-12-10,2013-11-18,3,1,0,0,4.94
f:9648,Millennium Life Sciences Fund,unknown,unknown,unknown,2012-08-24,2013-11-27,2,2,0,0,1.26
f:9649,Signal Ventures,unknown,unknown,unknown,2012-08-24,2013-01-22,2,2,0,0,0.41
f:965,Brazil Warrant,unknown,unknown,unknown,2000-06-13,2000-06-13,1,1,0,0,0.0
f:9650,Cleantech Business Angels,FRA,Paris,Paris,,,0,0,0,0,
f:9652,Galata Business Angels,TUR,Istanbul,Istanbul,2012-08-27,2012-08-27,1,1,0,1,0.0
f:9654,SIG China,CHN,Shanghai,Shanghai,2012-08-01,2012-08-01,1,1,0,0,0.0
f:9657,MLC50,unknown,unknown,unknown,2012-02-01,2013-11-27,2,1,0,0,1.82
f:9659,Menlo Capital Group,USA,San Francisco,SF Bay,,,0,0,0,1,
f:966,Amadeus Capital Partners,GBR,London,London,2002-04-20,2013-12-03,72,42,0,19,11.62
f:9660,,unknown,unknown,unknown,,,0,0,0,1,
f:9661,null2,unknown,unknown,unknown,,,0,0,0,1,
f:9662,Raptor Consumer Partners,USA,New York,New York,2012-08-28,2012-08-28,1,1,0,0,0.0
f:9663,Arbor Partners,USA,Ann Arbor,Detroit,,,0,0,0,1,
f:9664,Sai Ideal Softwares Pvt.Ltd.,unknown,unknown,unknown,,,0,0,0,0,
f:9667,Peppermint Venture Partners,DEU,Berlin,Berlin,2012-08-30,2013-03-21,2,2,0,0,0.56
f:9668,SLP Ventures,unknown,unknown,unknown,2012-08-30,2012-08-30,1,1,0,0,0.0
f:9669,Lion Wells Capital,USA,Los Angeles,Los Angeles,2012-08-30,2012-08-30,1,1,1,1,0.0
f:967,Court Square Ventures,USA,Charlottesville,Charlottesville,2000-12-11,2012-06-25,20,12,0,5,11.54
f:9670,Woodlawn Partners,unknown,unknown,unknown,,,0,0,0,1,
f:9671,VentureSpec,unknown,unknown,unknown,,,0,0,0,0,
f:9672,National Bank of Kansas City,USA,Overland Park,Kansas City,,,0,0,0,1,
f:9673,Neighborhood Assistance Corporation of America,USA,Jamaica Plain,Boston,,,0,0,0,1,
f:9674,Gorilla Ventures Oy,FIN,Helsinki,Helsinki,,,0,0,0,4,
f:9678,Telegraph Hill Capital,USA,San Francisco,SF Bay,2008-05-12,2013-06-25,7,6,1,5,5.12
f:9679,VegasTechFund,USA,Las Vegas,Las Vegas,2011-12-01,2013-12-05,27,27,2,7,2.01
f:968,Integrity Partners,USA,Alamo,SF Bay,,,0,0,0,1,
f:9680,Cedel International Investments,USA,Miami,Miami,2011-12-15,2012-01-01,2,2,0,1,0.05
f:9681,Gridiron Capital,USA,New Canaan,New York,,,0,0,0,0,
f:9686,EXA Partners,FRA,Paris,Paris,,,0,0,0,4,
f:9687,RemServ,AUS,Brisbane,SF Bay,,,0,0,0,0,
f:969,Peninsula Capital,USA,Detroit,Detroit,2006-04-26,2013-12-11,3,3,0,12,7.63
f:9691,Noro Venture Capital,NLD,Blaricum,unknown,2012-09-04,2013-10-09,3,3,0,0,1.1
f:9692,Vidoze,NLD,Amsterdam,Amsterdam,2011-09-01,2012-09-04,4,4,0,0,1.01
f:9693,Logisticap Partners,unknown,unknown,unknown,2012-09-04,2012-09-04,1,1,0,0,0.0
f:9694,Vives Fund,BEL,Louvain-la-Neuve,louvain la neuve,2012-01-01,2013-01-15,2,2,0,0,1.04
f:9695,Clydesdale Bank PLC,GBR,Glasgow,Glasgow,2012-07-01,2012-11-01,3,2,0,1,0.34
f:9696,White Road Investments,unknown,unknown,unknown,,,0,0,0,1,
f:9697,Windforce Ventures,USA,New York,New York,2012-08-20,2013-08-20,4,3,2,2,1.0
f:9698,H.I.G. BioVentures,USA,Miami,Miami,2012-09-05,2012-10-12,3,3,0,1,0.1
f:9699,GemVentures,unknown,unknown,unknown,2012-09-05,2012-09-05,1,1,0,0,0.0
f:97,Maveron,USA,Seattle,Seattle,2001-04-01,2013-12-12,61,41,0,24,12.7
f:970,Bridger Management,unknown,unknown,unknown,2004-06-18,2010-07-12,2,2,0,0,6.06
f:9700,Patron Capital Partners,GBR,London,London,,,0,0,1,1,
f:9701,Avrio Capital,CAN,"Calgary, AB",Calgary,2013-01-08,2013-10-09,5,4,0,0,0.75
f:9703,TIMAR,unknown,unknown,unknown,2011-03-01,2011-03-01,1,1,0,0,0.0
f:9705,Canadian Imperial Bank of Commerce,CAN,Toronto,Toronto,2012-09-06,2012-09-06,1,1,0,5,0.0
f:9706,Pro Active Financial Consultants,ESP,San Miguel de Abona,San Miguel de Abona,,,0,0,0,0,
f:9707,Star Power,unknown,unknown,unknown,2011-12-06,2013-10-16,5,5,0,0,1.86
f:9708,Adventurage,unknown,unknown,unknown,,,0,0,0,1,
f:9709,Harrington Family,unknown,unknown,unknown,2012-09-05,2013-08-05,2,1,0,0,0.91
f:971,China Equity,CHN,Beijing,Beijing,2004-06-18,2004-06-18,1,1,0,4,0.0
f:9710,Phenomen Ventures,RUS,Moscow,Moscow,2012-07-18,2013-09-30,10,9,2,4,1.2
f:9711,Montis Capital,USA,Boulder,Denver,2012-09-06,2012-09-06,1,1,0,0,0.0
f:9713,Kaiwu Capital,CHN,Beijing,Beijing,,,0,0,0,3,
f:9717,Pakistan Software Export Board,PAK,Islamabad,Islamabad,,,0,0,0,1,
f:9718,Sun Capital Partners,USA,Boca Raton,Palm Beach,,,0,0,2,0,
f:972,Value Partners,HKG,Central,Hong Kong,,,0,0,0,7,
f:9720,Echo Ventures,unknown,unknown,unknown,2012-09-08,2013-05-09,2,1,0,0,0.67
f:9722,"Carithers Consulting Services, LLC",unknown,unknown,unknown,,,0,0,0,1,
f:9726,NHN Investment,KOR,Seoul,Seoul,2011-01-01,2013-02-21,3,3,0,0,2.14
f:9727,Technostarters Fonds Zuid-Nederland B.V.,unknown,unknown,unknown,2008-11-27,2008-11-27,1,1,0,0,0.0
f:9729,Technostartersfonds Zuid Nederlands B.V.,unknown,unknown,unknown,2011-10-29,2011-10-29,1,1,0,0,0.0
f:973,Venture TDF,CHN,Shanghai,Shanghai,2004-06-18,2004-06-18,1,1,0,4,0.0
f:9730,5150 Studios,AUS,Coomera,unknown,,,0,0,0,1,
f:9732,FansSell,unknown,unknown,unknown,,,0,0,0,1,
f:9733,Prof-Media,RUS,Moscow,Moscow,2012-09-10,2012-09-10,1,1,0,0,0.0
f:9734,Frontier Ventures,RUS,Moscow,Moscow,2012-09-10,2013-09-02,2,2,1,8,0.98
f:9735,Stanford Angels and Entrepreneurs,unknown,unknown,unknown,2012-09-10,2012-09-10,1,1,0,0,0.0
f:9737,Sweetwater Capital,USA,Asheville,Asheville,2012-09-10,2013-05-09,2,1,0,0,0.66
f:9738,Strong Ventures,USA,Los Angeles,Los Angeles,2012-11-15,2013-08-14,2,1,0,2,0.74
f:9739,The AK Group Invesetment Partners,unknown,unknown,unknown,,,0,0,0,0,
f:974,NESTA Investments,GBR,London,London,2002-12-01,2012-03-08,28,17,1,31,9.27
f:9740,NJR Clean Energy Ventures,USA,Wall,Wall,2012-09-11,2012-09-11,1,1,0,1,0.0
f:9741,NOVALNET,DEU,Munich,Munich,,,0,0,0,0,
f:9742,Thayer Street Partners,USA,New York,New York,2012-01-01,2013-02-12,6,6,0,0,1.12
f:9743,ABN AMRO,NLD,Amsterdam,Amsterdam,2003-10-06,2003-10-06,1,1,0,32,0.0
f:9745,The Doyle Investment Group,unknown,unknown,unknown,2012-09-12,2012-09-12,1,1,0,0,0.0
f:9746,Principia II,unknown,unknown,unknown,2012-09-12,2012-09-12,1,1,0,0,0.0
f:9748,AKG Technologies Inc,USA,Philadelphia,Philadelphia,,,0,0,0,1,
f:9749,West Health Investment Fund,unknown,unknown,unknown,2012-09-12,2013-08-13,5,5,0,0,0.92
f:9750,Altpoint Capital Partners,USA,New York,New York,2012-09-12,2012-09-12,1,1,0,4,0.0
f:9751,Digital Pioneers,unknown,unknown,unknown,2012-03-04,2012-03-04,1,1,0,0,0.0
f:9752,H2 Investment Properties,unknown,unknown,unknown,2012-03-04,2012-03-04,1,1,0,0,0.0
f:9753,donnotadd,unknown,unknown,unknown,,,0,0,0,1,
f:9754,Proof Ventures,USA,San Francisco,SF Bay,2013-11-13,2013-11-13,1,1,1,2,0.0
f:9755,Pune Travelers,unknown,unknown,unknown,,,0,0,0,1,
f:9756,Chhota Sikka,unknown,unknown,unknown,,,0,0,0,1,
f:9757,Fundatia Post Privatizare,ROM,Bucharest,Bucharest,2011-01-01,2011-01-01,1,1,0,0,0.0
f:9758,Fraser Finance,GBR,London,London,,,0,0,0,1,
f:9759,Arkin Holdings,ISR,Herzliya Pituach,Herzliya Pituach,2012-09-15,2012-09-15,1,1,0,0,0.0
f:976,Good Capital,USA,San Francisco,SF Bay,2012-01-23,2012-07-01,2,2,0,7,0.44
f:9761,Advanz Knowledge Systems,GBR,Hounslow,London,,,0,0,0,1,
f:9762,Advanz,USA,Coral Gables,Miami,,,0,0,0,1,
f:9763,IdeaSpace Foundation,unknown,unknown,unknown,2013-04-01,2013-04-06,2,2,2,1,0.01
f:9764,Augustine Capital,USA,Chicago,Chicago,2012-08-01,2012-08-01,1,1,0,0,0.0
f:9765,Accelerace,DNK,Copenhagen,DNK,2012-01-01,2013-06-06,3,3,0,2,1.43
f:9766,Multiple,unknown,unknown,unknown,,,0,0,0,0,
f:9767,"Place Trade Financial, Inc.",USA,Raleigh,Raleigh-Durham,,,0,0,0,0,
f:9768,RESOLUTE Partners,USA,Southington,Southington,2012-09-16,2012-09-16,1,1,0,3,0.0
f:9770,Thymos Capital LLP,unknown,unknown,unknown,,,0,0,0,1,
f:9771,Cerval Investments,unknown,unknown,unknown,2011-05-25,2011-05-25,1,1,0,0,0.0
f:9772,Helix Fund,USA,Chicago,Chicago,2012-09-17,2012-09-17,1,1,0,0,0.0
f:9773,Cranson Capital Securities,CAN,Toronto,Toronto,2012-09-18,2013-01-17,2,1,2,0,0.33
f:9774,Pinetree Capital,CAN,Toronto Ontario,Toronto Ontario,2012-09-18,2013-01-17,2,1,0,0,0.33
f:9775,Caribbean Angel Capital Group,unknown,unknown,unknown,,,0,0,0,1,
f:9777,BYU Cougar Capital,USA,Provo,Salt Lake City,,,0,0,0,1,
f:9778,Arbor Ventures,unknown,unknown,unknown,2012-08-28,2012-08-28,1,1,0,3,0.0
f:9779,Athyrium Opportunities Fund,unknown,unknown,unknown,2012-09-19,2013-11-13,6,4,0,0,1.15
f:9780,Greenline Ventures,USA,Denver,Denver,2012-09-18,2013-04-17,2,2,0,0,0.58
f:9781,The Israeli-based startup has already raised ½ million USD in its first year of activity,unknown,unknown,unknown,2011-08-02,2011-08-02,1,1,0,0,0.0
f:9782,"Riordan, Lewis & Haden Equity Partners",USA,Los Angeles,Los Angeles,2012-09-19,2012-09-19,1,1,0,0,0.0
f:9783,Novus Energy Partners,USA,Alexandria,Washington DC,2012-09-19,2013-09-11,3,2,0,1,0.98
f:9784,ClearSky Power & Technology Fund,unknown,unknown,unknown,2012-09-19,2012-09-19,1,1,0,1,0.0
f:9785,Start Up Farms International,USA,Fremont,SF Bay,2012-09-19,2012-09-19,1,1,0,0,0.0
f:9786,Duchossois Capital Partners,unknown,unknown,unknown,2012-09-19,2012-09-19,1,1,0,0,0.0
f:9787,Commerce Ventures,unknown,unknown,unknown,2013-04-30,2013-11-12,4,4,0,2,0.54
f:9788,d,unknown,unknown,unknown,,,0,0,0,1,
f:9789,North Castle Partners,USA,Greenwich,New York,2012-09-11,2012-09-11,1,1,0,4,0.0
f:979,Peer Venture Partners,USA,Menlo Park,SF Bay,,,0,0,0,3,
f:9790,SiamoSoci,ITA,Milano,Milano,2012-09-20,2013-03-18,3,3,0,0,0.49
f:9791,Jeremie LR,unknown,unknown,unknown,2012-09-20,2012-09-20,1,1,0,0,0.0
f:9794,Winklevoss Capital Management,USA,New York,New York,2012-09-20,2013-10-15,5,4,2,3,1.07
f:9795,Casdin Capital,USA,New York,New York,2012-09-20,2013-12-10,2,2,0,0,1.22
f:9796,Harvest Partners,USA,New York,New York,,,0,0,0,0,
f:9800,Allele Fund,GBR,London,London,,,0,0,0,2,
f:9801,UTEC,JPN,Tokyo,Tokyo,,,0,0,0,2,
f:9802,We Are Women,unknown,unknown,unknown,,,0,0,0,1,
f:9805,10X Venture Partners,USA,Merrimack,Merrimack,2012-09-24,2013-02-28,2,2,0,0,0.43
f:9806,Tengram Capital Partners,USA,Westport,Westport,2012-09-24,2012-09-24,1,1,0,0,0.0
f:9807,Ben Oldman Partners,ISR,Tel Aviv,Tel Aviv,,,0,0,1,1,
f:9809,Tar Heel Capital,unknown,unknown,unknown,,,0,0,1,0,
f:981,Argus Capital,GBR,London,London,2000-01-01,2000-04-10,2,1,0,0,0.27
f:9812,Second Ave Partners,USA,Seattle,Seattle,2012-09-25,2012-09-25,1,1,0,0,0.0
f:9814,Red Eagle Ventures,unknown,unknown,unknown,2012-09-26,2012-09-26,1,1,0,0,0.0
f:9815,Penn Venture Partners,USA,Harrisburg,Harrisburg,2012-09-26,2012-09-26,1,1,0,1,0.0
f:9816,Cross Pacific Capital Partners,CAN,Vancouver,Vancouver,,,0,0,0,0,
f:9817,Rogers Venture Partners,USA,Palo Alto,SF Bay,2012-10-05,2013-10-18,9,9,2,3,1.03
f:982,"Clayton, Dubilier & Rice",USA,New York,New York,2000-01-01,2000-01-01,1,1,0,4,0.0
f:9820,New York City Economic Development Council,unknown,unknown,unknown,2012-09-26,2012-09-26,1,1,0,0,0.0
f:9821,Windquest Group,USA,Grand Rapids,Grand Rapids,2012-09-26,2013-09-16,2,1,2,0,0.97
f:9822,Jennifer Boerio,unknown,unknown,unknown,,,0,0,0,1,
f:9823,LVenture Group,ITA,Rome,Rome,2012-09-26,2013-07-23,4,4,0,3,0.82
f:9827,Experiment Fund,USA,Cambridge,Boston,2012-09-27,2013-11-21,2,2,0,0,1.15
f:9828,DeWilde family trust,unknown,unknown,unknown,2012-09-27,2012-09-27,1,1,0,0,0.0
f:9829,Aegis Software,USA,Horsham,Philadelphia,,,0,0,0,2,
f:983,Global Investment Partners,USA,Long Island City,New York,2000-01-01,2013-08-13,4,3,0,0,13.62
f:9830,Aegis Global Software,unknown,unknown,unknown,,,0,0,0,1,
f:9833,AIG Federal Savings Bank,USA,Wilmington,Willmington,,,0,0,0,0,
f:9835,Rothenberg Ventures,USA,San Francisco,SF Bay,2012-07-25,2013-12-09,31,30,5,9,1.37
f:9836,Tekla Capital Management,USA,Boston,Boston,2012-09-27,2013-10-21,2,2,0,1,1.07
f:9837,Mieza Capital,unknown,unknown,unknown,2012-09-27,2012-09-27,1,1,0,0,0.0
f:9838,Vintage Investment Partners,ISR,Herzilyah Pituach,Herzilyah Pituach,2012-09-27,2013-10-24,7,7,0,2,1.07
f:9839,TNB Financial Services,USA,Thomasville,unknown,2012-09-28,2012-09-28,1,1,0,0,0.0
f:984,Weston Presidio Capital,USA,Boston,Boston,2000-04-10,2012-09-18,5,5,0,18,12.44
f:9840,OneWest,unknown,unknown,unknown,,,0,0,0,1,
f:9842,New Europe Corporate Advisory,BGR,Sofia,Sofia,,,0,0,0,1,
f:9847,Insikt Ventures,USA,San Francisco,SF Bay,2011-02-22,2012-11-18,5,5,0,4,1.74
f:9848,Samos Investments,USA,London,Columbus,2012-10-01,2013-02-18,3,3,0,0,0.38
f:9849,Pentland Group,unknown,unknown,unknown,2012-10-01,2012-12-05,2,2,0,0,0.18
f:985,Chase Capital Partners,USA,New York,New York,2000-04-10,2009-09-09,3,2,0,6,9.42
f:9850,Redbus Group,GBR,London,London,2012-10-01,2012-10-01,1,1,0,0,0.0
f:9853,Angel Group,unknown,unknown,unknown,2007-10-01,2013-07-11,2,2,0,1,5.78
f:9854,Mandiribank,unknown,unknown,unknown,,,0,0,0,1,
f:9855,OCBC,SGP,Singapore,Singapore,,,0,0,0,1,
f:9856,Blakeney Management,GBR,London,London,2012-10-02,2012-10-02,1,1,0,3,0.0
f:9857,Elmington Capital Group,USA,Nashville,Nashville,,,0,0,0,0,
f:9858,Commerzbank,DEU,Frankfurt/Main,Frankfurt / Main,2002-12-01,2012-10-02,2,2,0,6,9.84
f:9859,Sansar Private Equity Partners,unknown,unknown,unknown,2012-10-02,2012-10-02,1,1,0,0,0.0
f:9862,Alive Ideas,FRA,Paris,Paris,2012-10-02,2013-01-29,3,3,0,2,0.33
f:9864,Sniper Investments,BEL,Mechelen,Mechelen,2012-10-03,2013-09-24,2,1,0,1,0.97
f:9867,BBVA Ventures,USA,San Francisco,SF Bay,2013-07-09,2013-07-09,1,1,1,6,0.0
f:9868,MassVentures,USA,Boston,Boston,2012-04-01,2013-10-29,4,4,0,15,1.58
f:9869,Signal Peak Ventures,USA,Salt Lake City,Salt Lake City,2012-10-03,2012-10-11,2,2,0,12,0.02
f:9870,Motion Beat,unknown,unknown,unknown,2011-12-12,2011-12-12,1,1,0,0,0.0
f:9872,WAKR! Holding B.V.,NLD,Leeuwarden,Leeuwarden,2012-10-04,2012-10-04,1,1,0,0,0.0
f:9873,PeopleFund,USA,Austin,Austin,2012-10-04,2013-05-02,5,5,0,1,0.57
f:9874,Peritus Capital,CAN,Toronto ON,Toronto ON,,,0,0,0,0,
f:9875,Fundnhub Business Solutions,NGA,Abuja,Abuja,,,0,0,0,0,
f:9876,IGI Investment Bank Ltd.,PAK,Karachi,Karachi,,,0,0,0,1,
f:9877,venBio,USA,San Francisco,SF Bay,2012-10-04,2013-01-04,4,3,0,2,0.25
f:9881,National Cancer Institute,USA,Bethesda,Washington DC,2012-10-05,2012-10-05,1,1,0,4,0.0
f:9882,Appcelerator Innovation Fund,unknown,unknown,unknown,2012-10-05,2012-10-05,1,1,0,0,0.0
f:9884,Infipro Inc,AZE,Baku,Baku,2013-03-15,2013-03-15,1,1,3,2,0.0
f:9885,GGM Capital,LUX,MUNSBACH,MUNSBACH,2013-11-26,2013-11-26,1,1,0,6,0.0
f:9887,Bay Media,AUS,South melbourne,South Melbourne,,,0,0,0,1,
