startup_id,finOrg_id,funded_at,funding_round_type,raised_amount,is_first_round,is_last_round
138886,641,2013-11-04,series-b,20000000.0,1,0
138886,2137,2013-11-04,series-b,20000000.0,1,0
138886,6203,2013-11-04,series-b,20000000.0,1,0
138886,7404,2013-11-04,series-b,20000000.0,1,0
138886,3897,2013-11-04,series-b,20000000.0,1,0
276705,316,2013-11-04,series-a,11500000.0,1,1
174361,542,2013-11-04,venture,8800000.0,1,1
275105,1622,2013-11-04,series-a,5000000.0,1,1
275105,2878,2013-11-04,series-a,5000000.0,1,1
276765,3836,2013-07-29,angel,150000.0,1,1
140673,3405,2012-10-01,angel,75000.0,0,1
140673,14493,2013-10-01,angel,250000.0,1,0
186197,14494,2013-05-05,other,25000.0,0,0
276785,14495,2013-03-14,angel,275000.0,1,1
160833,7703,2013-11-04,series-a,4000000.0,1,0
160833,7505,2013-11-04,series-a,4000000.0,1,0
160833,9069,2013-11-04,series-a,4000000.0,1,0
160833,5928,2013-11-04,series-a,4000000.0,1,0
160833,9451,2013-11-04,series-a,4000000.0,1,0
160833,5811,2013-11-04,series-a,4000000.0,1,0
160833,7697,2013-11-04,series-a,4000000.0,1,0
160833,10228,2013-11-04,series-a,4000000.0,1,0
160833,10100,2013-11-04,series-a,4000000.0,1,0
65919,316,2012-04-01,series-b,12000000.0,1,0
65919,66,2012-04-01,series-b,12000000.0,1,0
65919,36,2012-04-01,series-b,12000000.0,1,0
65919,137,2012-04-01,series-b,12000000.0,1,0
166845,2252,2013-11-04,series-a,5200000.0,1,0
166845,5928,2013-11-04,series-a,5200000.0,1,0
166845,2195,2013-11-04,series-a,5200000.0,1,0
166845,8157,2013-11-04,series-a,5200000.0,1,0
166845,3127,2013-11-04,series-a,5200000.0,1,0
166845,11520,2013-11-04,series-a,5200000.0,1,0
65919,137,2010-01-01,series-a,2200000.0,0,1
65919,1028,2010-01-01,series-a,2200000.0,0,1
65919,42,2010-01-01,series-a,2200000.0,0,1
189764,9491,2012-06-25,series-a,5900000.0,0,1
189764,603,2012-06-25,series-a,5900000.0,0,1
276925,8204,2013-11-04,angel,150000.0,1,1
82325,14394,2013-11-04,venture,1500000.0,1,1
276950,733,2013-11-04,venture,4500000.0,1,0
276950,1812,2013-11-04,venture,4500000.0,1,0
50882,11217,2013-11-04,other,25000000.0,1,0
50882,2602,2013-11-04,other,25000000.0,1,0
50882,4229,2013-11-04,other,25000000.0,1,0
50882,426,2013-11-04,other,25000000.0,1,0
50882,2249,2013-11-04,other,25000000.0,1,0
50882,6662,2013-11-04,other,25000000.0,1,0
271813,12281,2013-11-04,angel,1379577.0,0,1
271813,269,2013-11-04,angel,1379577.0,0,1
271813,14581,2013-11-04,angel,1379577.0,0,1
47871,367,2013-11-04,series-c+,17500000.0,1,0
47871,137,2013-11-04,series-c+,17500000.0,1,0
235741,70,2013-11-05,angel,1400000.0,1,1
167532,636,2013-11-05,series-a,9000000.0,1,0
167532,245,2013-11-05,series-a,9000000.0,1,0
277035,4245,2013-11-05,venture,22000000.0,1,1
51360,2947,2013-11-05,series-c+,30000000.0,1,0
51360,11723,2013-11-05,series-c+,30000000.0,1,0
51360,14532,2013-11-05,series-c+,30000000.0,1,0
51360,1109,2013-11-05,series-c+,30000000.0,1,0
146062,14514,2013-11-05,venture,10000000.0,1,0
277049,13645,2013-11-05,series-a,1100000.0,1,1
41248,1823,2013-11-05,series-a,7000000.0,1,0
41248,507,2013-11-05,series-a,7000000.0,1,0
41248,446,2013-11-05,series-a,7000000.0,1,0
142553,2677,2013-11-05,series-b,8250000.0,1,0
142553,3409,2013-11-05,series-b,8250000.0,1,0
269005,5957,2013-11-05,series-a,3250000.0,1,1
220356,124,2013-11-05,series-a,6000000.0,1,0
220356,89,2013-11-05,series-a,6000000.0,1,0
220356,5234,2013-11-05,series-a,6000000.0,1,0
52543,6475,2013-11-05,series-c+,4000000.0,1,0
22349,42,2013-11-05,series-a,8000000.0,1,1
169123,62,2013-11-05,series-b,25000000.0,1,0
169123,3127,2013-11-05,series-b,25000000.0,1,0
193742,5928,2013-10-07,angel,50000.0,1,0
65919,137,2012-01-01,series-a,6000000.0,0,0
65919,375,2012-01-01,series-a,6000000.0,0,0
65919,1028,2012-01-01,series-a,6000000.0,0,0
189369,14521,2013-11-05,private-equity,50000000.0,1,0
189369,9283,2013-11-05,private-equity,50000000.0,1,0
189369,8483,2013-11-05,private-equity,50000000.0,1,0
189369,1085,2013-11-05,private-equity,50000000.0,1,0
189369,6274,2013-11-05,private-equity,50000000.0,1,0
83679,4276,2013-11-05,venture,1250000.0,1,0
83679,8118,2013-11-05,venture,1250000.0,1,0
259033,592,2013-11-05,series-a,2350000.0,1,1
259033,910,2013-11-05,series-a,2350000.0,1,1
184077,5928,2013-10-07,angel,50000.0,1,1
70258,9491,2013-06-28,series-a,1500000.0,1,0
189369,8483,2013-02-11,private-equity,20000000.0,0,1
49947,6013,2013-11-05,series-b,5000000.0,1,0
49947,2168,2013-11-05,series-b,5000000.0,1,0
49947,3440,2013-11-05,other,2500000.0,1,0
234436,83,2013-11-05,private-equity,23000000.0,1,0
234436,89,2013-11-05,private-equity,23000000.0,1,0
3651,45,2013-11-05,venture,2000000.0,1,0
3651,11252,2013-11-05,venture,2000000.0,1,0
48571,7095,2013-11-05,series-a,18500000.0,1,0
48571,6,2013-11-05,series-a,18500000.0,1,0
48571,1,2013-11-05,series-a,18500000.0,1,0
48571,74,2013-11-05,series-a,18500000.0,1,0
48571,6940,2013-11-05,series-a,18500000.0,1,0
48571,6798,2013-11-05,series-a,18500000.0,1,0
48571,6950,2013-11-05,series-a,18500000.0,1,0
48571,7999,2013-11-05,series-a,18500000.0,1,0
48571,10940,2013-11-05,series-a,18500000.0,1,0
177212,70,2013-11-05,angel,500000.0,1,1
177212,10341,2013-11-05,angel,500000.0,1,1
177212,6126,2013-11-05,angel,500000.0,1,1
25152,17,2013-11-06,series-c+,37000000.0,1,0
25152,763,2013-11-06,series-c+,37000000.0,1,0
277335,1374,2013-01-03,angel,16666.0,1,1
155928,4839,2013-02-01,angel,6800.0,1,1
185637,2510,2013-02-28,angel,750000.0,0,0
61498,1974,2013-11-06,series-a,8000000.0,1,0
61498,2994,2013-11-06,series-a,8000000.0,1,0
61498,2211,2013-11-06,series-a,8000000.0,1,0
61498,2257,2013-11-06,series-a,8000000.0,1,0
61498,2993,2013-11-06,series-a,8000000.0,1,0
156735,636,2013-11-06,series-b,20000000.0,1,0
156735,137,2013-11-06,series-b,20000000.0,1,0
156735,1085,2013-11-06,series-b,20000000.0,1,0
269414,1007,2013-11-06,angel,1000000.0,1,1
269414,9493,2013-11-06,angel,1000000.0,1,1
162532,1924,2013-11-06,angel,800000.0,1,0
162532,14214,2013-11-06,angel,800000.0,1,0
237034,9920,2013-10-01,angel,525000.0,1,0
25152,763,2011-09-01,series-a,3500000.0,0,0
25152,763,2010-08-01,venture,1000000.0,0,1
16051,17,2005-06-01,series-a,7500000.0,0,1
16051,11206,2005-06-01,series-a,7500000.0,0,1
38235,13408,2013-11-06,series-a,7600000.0,1,1
38235,1275,2013-11-06,series-a,7600000.0,1,1
38235,1104,2013-11-06,series-a,7600000.0,1,1
38235,1647,2013-11-06,series-a,7600000.0,1,1
38235,1258,2013-11-06,series-a,7600000.0,1,1
38235,6798,2013-11-06,series-a,7600000.0,1,1
38235,8370,2013-11-06,series-a,7600000.0,1,1
277430,10020,2012-10-01,angel,490000.0,1,1
277430,809,2012-10-01,angel,490000.0,1,1
236300,427,2013-11-06,series-a,7200000.0,0,0
236300,14214,2013-11-06,series-a,7200000.0,0,0
261214,9511,2013-11-06,series-a,1500000.0,1,0
261214,7620,2013-11-06,series-a,1500000.0,1,0
261214,567,2013-11-06,series-a,1500000.0,1,0
261214,70,2013-11-06,series-a,1500000.0,1,0
261214,11252,2013-11-06,series-a,1500000.0,1,0
221968,64,2011-04-15,angel,1035000.0,0,1
221968,381,2011-04-15,angel,1035000.0,0,1
221968,785,2011-04-15,angel,1035000.0,0,1
277455,5931,2013-11-06,angel,500000.0,1,1
80606,580,2009-09-25,series-a,5700000.0,0,1
26446,11625,2013-11-06,venture,450000.0,1,0
26446,13607,2013-11-06,venture,450000.0,1,0
26446,14531,2013-11-06,venture,450000.0,1,0
169952,11651,2013-11-06,series-a,9000000.0,1,0
169952,2292,2013-11-06,series-a,9000000.0,1,0
169952,3614,2013-11-06,series-a,9000000.0,1,0
169952,3691,2013-11-06,series-a,9000000.0,1,0
169952,2194,2013-11-06,series-a,9000000.0,1,0
169952,2048,2013-11-06,series-a,9000000.0,1,0
22295,18,2013-11-06,venture,25000000.0,1,0
23323,2469,2013-11-10,venture,4000000.0,1,0
23323,4292,2013-11-10,venture,4000000.0,1,0
17244,1488,2013-11-06,series-c+,11000000.0,1,0
277508,137,2013-11-06,angel,1200000.0,1,1
277508,810,2013-11-06,angel,1200000.0,1,1
23911,13501,2013-11-06,other,185000000.0,1,0
214069,2261,2013-11-06,venture,28000000.0,1,0
214069,191,2013-11-06,venture,28000000.0,1,0
214069,9518,2013-11-06,venture,28000000.0,1,0
214069,3255,2013-11-06,venture,28000000.0,1,0
214069,2525,2013-11-06,venture,28000000.0,1,0
214069,5179,2013-11-06,venture,28000000.0,1,0
214069,951,2013-11-06,venture,28000000.0,1,0
214069,1113,2013-11-06,venture,28000000.0,1,0
15026,2020,2012-01-11,venture,990000.0,0,0
277512,7681,2013-11-06,angel,250000.0,1,1
277512,14533,2013-11-06,angel,250000.0,1,1
277512,902,2013-11-06,angel,250000.0,1,1
37750,31,2012-01-01,venture,189000.0,0,0
10015,737,2012-01-01,venture,2069200.0,0,0
10015,745,2012-01-01,venture,2069200.0,0,0
10015,446,2012-01-01,venture,2069200.0,0,0
10015,74,2012-01-01,venture,2069200.0,0,0
135326,1231,2012-01-09,venture,3500000.0,0,0
135326,227,2012-01-09,venture,3500000.0,0,0
58644,5581,2012-03-15,venture,1500000.0,1,0
154803,7696,2012-03-19,venture,5000000.0,0,1
21454,2258,2012-01-01,venture,3081000.0,1,0
21454,1661,2012-01-01,venture,3081000.0,1,0
277521,2883,2012-01-01,venture,500100.0,1,1
277521,3885,2012-01-01,venture,500100.0,1,1
277521,102,2012-01-01,venture,500100.0,1,1
84429,333,2012-01-01,venture,3000000.0,0,0
140051,1008,2012-01-01,private-equity,18400000.0,0,0
140051,1,2012-01-01,private-equity,18400000.0,0,0
140051,7,2012-01-01,private-equity,18400000.0,0,0
277529,74,2012-01-01,venture,1000000.0,1,1
64919,1902,2012-01-01,private-equity,12750000.0,1,0
64919,4760,2012-01-01,private-equity,12750000.0,1,0
64919,1557,2012-01-01,private-equity,12750000.0,1,0
155509,127,2012-01-01,venture,2000000.0,0,0
262311,1724,2012-01-01,venture,300000.0,0,0
262311,2078,2012-01-01,venture,300000.0,0,0
262311,1734,2012-01-01,venture,300000.0,0,0
144168,539,2012-01-01,venture,200000.0,1,1
20812,761,2012-01-01,venture,3300000.0,0,0
20812,1028,2012-01-01,venture,3300000.0,0,0
20812,3945,2012-01-01,venture,3300000.0,0,0
20812,1557,2012-01-01,venture,3300000.0,0,0
20812,788,2012-01-01,venture,3300000.0,0,0
20812,518,2012-01-01,venture,3300000.0,0,0
20812,130,2012-01-01,venture,3300000.0,0,0
185150,316,2012-01-01,venture,75000.0,0,0
185150,1280,2012-01-01,venture,75000.0,0,0
271185,3127,2012-01-01,venture,24318000.0,1,0
271185,66,2012-01-01,venture,24318000.0,1,0
166681,10138,2013-11-06,angel,300000.0,1,0
15535,461,2012-01-01,venture,1500000.0,1,0
15535,1656,2012-01-01,venture,1500000.0,1,0
82376,8892,2012-01-01,venture,1500000.0,0,1
9467,8892,2012-01-01,venture,505000.0,1,0
55021,951,2013-11-06,venture,2140000.0,1,0
55021,1635,2013-11-06,venture,2140000.0,1,0
56714,1006,2013-04-01,series-a,1800000.0,1,1
222099,14538,2013-11-07,series-a,9000000.0,1,1
273336,10196,2013-11-07,angel,550000.0,1,1
273336,11523,2013-11-07,angel,550000.0,1,1
273336,8181,2013-11-07,angel,550000.0,1,1
277494,550,2013-11-08,angel,1140000.0,1,1
277494,2195,2013-11-08,angel,1140000.0,1,1
277494,10927,2013-11-08,angel,1140000.0,1,1
277494,2835,2013-11-08,angel,1140000.0,1,1
277494,9069,2013-11-08,angel,1140000.0,1,1
69595,12666,2013-11-07,series-b,12000000.0,1,0
277621,12310,2013-11-07,venture,5000000.0,1,1
242524,904,2013-11-07,angel,300000.0,1,1
142996,12745,2013-11-07,angel,800000.0,1,1
142996,7303,2013-11-07,angel,800000.0,1,1
277652,10196,2013-08-31,angel,750000.0,1,1
277672,4,2013-11-07,series-b,20000000.0,1,1
277672,94,2013-11-07,series-b,20000000.0,1,1
277672,14541,2013-11-07,series-b,20000000.0,1,1
277676,1811,2013-11-07,series-a,1600000.0,1,1
277676,6230,2013-11-07,series-a,1600000.0,1,1
15952,11613,2013-11-07,series-c+,20000000.0,1,0
15952,14544,2013-11-07,series-c+,20000000.0,1,0
161301,4839,2012-12-01,angel,283000.0,0,0
161301,1391,2012-12-01,angel,283000.0,0,0
187603,4014,2013-11-07,series-a,6000000.0,1,1
276370,14549,2013-11-07,angel,650000.0,1,1
5314,4850,2013-11-05,series-c+,4046002.0,1,0
5314,814,2013-11-05,series-c+,4046002.0,1,0
5314,10050,2013-11-05,series-c+,4046002.0,1,0
42095,3482,2012-01-01,venture,7000000.0,0,0
42095,3307,2012-01-01,venture,7000000.0,0,0
42095,7491,2012-01-01,venture,7000000.0,0,0
277754,4,2013-11-07,series-b,20000000.0,1,1
277754,94,2013-11-07,series-b,20000000.0,1,1
277754,14541,2013-11-07,series-b,20000000.0,1,1
277755,539,2012-01-01,venture,1000000.0,1,1
27645,74,2013-11-06,other,250000.0,0,0
27645,74,2013-07-25,other,1000000.0,0,0
277482,133,2013-11-05,private-equity,165000000.0,1,1
148952,8718,2012-01-01,venture,1000000.0,0,1
193524,41,2013-11-07,series-b,7500000.0,1,0
193524,1492,2013-11-07,series-b,7500000.0,1,0
193524,10840,2013-11-07,series-b,7500000.0,1,0
58516,14557,2013-11-08,venture,14000000.0,1,0
277838,11625,2013-11-08,angel,1000000.0,1,1
277838,772,2013-11-08,angel,1000000.0,1,1
277838,14580,2013-11-08,angel,1000000.0,1,1
277905,767,2013-11-08,venture,4000000.0,1,1
239906,539,1999-03-01,angel,750000.0,1,1
239906,1535,1999-03-01,angel,750000.0,1,1
278181,14120,2013-03-31,angel,600000.0,1,1
278334,6104,2013-11-10,other,3300000.0,1,1
278334,14578,2013-11-10,other,3300000.0,1,1
278334,14579,2013-11-10,other,3300000.0,1,1
278336,8199,2013-11-10,venture,2500000.0,1,1
278339,3515,2013-11-10,venture,1250000.0,1,1
278339,1374,2013-11-10,venture,1250000.0,1,1
4558,12376,2013-11-10,venture,13000000.0,1,0
16671,14585,2013-11-13,other,10000000.0,1,0
278393,3854,2013-11-10,angel,815037.0,1,1
157278,137,2013-12-03,series-a,4000000.0,1,0
157278,195,2013-12-03,series-a,4000000.0,1,0
157278,3440,2013-12-03,series-a,4000000.0,1,0
162697,2195,2013-11-06,angel,585000.0,1,0
162697,2195,2011-11-02,angel,1440000.0,0,1
162697,7,2011-11-02,angel,1440000.0,0,1
162697,1,2011-11-02,angel,1440000.0,0,1
242810,6345,2013-07-24,angel,1270000.0,0,1
169179,512,2013-11-11,angel,700000.0,1,0
152865,484,2013-11-11,series-b,25000000.0,1,0
152865,10386,2013-11-11,series-b,25000000.0,1,0
152865,94,2013-11-11,series-b,25000000.0,1,0
152865,507,2013-11-11,series-b,25000000.0,1,0
152865,742,2013-11-11,series-b,25000000.0,1,0
104093,1565,2013-11-11,series-a,11000000.0,1,0
104093,1701,2013-11-11,series-a,11000000.0,1,0
74937,1799,2013-11-11,venture,3000000.0,1,0
277389,9273,2011-09-01,angel,50000.0,0,1
278633,215,2013-11-11,series-a,3250000.0,1,1
278633,269,2013-11-11,series-a,3250000.0,1,1
278633,9998,2013-11-11,series-a,3250000.0,1,1
257063,14591,2013-11-11,series-c+,20000000.0,1,0
227454,7300,2013-11-11,angel,200000.0,1,1
37754,14592,2013-11-11,series-b,11900000.0,1,0
37754,121,2013-11-11,series-b,11900000.0,1,0
37754,367,2013-11-11,series-b,11900000.0,1,0
211928,14593,2013-11-11,venture,2800000.0,1,0
211928,408,2013-11-11,venture,2800000.0,1,0
278665,4448,2013-11-11,series-a,4000000.0,1,1
235051,12191,2013-11-12,angel,875000.0,1,0
278704,4894,2013-11-11,venture,8500000.0,1,1
278732,4032,2011-11-01,series-a,6000000.0,1,1
170780,91,2013-11-12,series-a,17000000.0,1,0
170780,7999,2013-11-12,series-a,17000000.0,1,0
28746,24,2013-11-12,series-c+,38000000.0,1,0
28746,12809,2013-11-12,series-c+,38000000.0,1,0
28746,7523,2013-11-12,series-c+,38000000.0,1,0
28746,146,2013-11-12,series-c+,38000000.0,1,0
28746,174,2013-11-12,series-c+,38000000.0,1,0
28746,443,2013-11-12,series-c+,38000000.0,1,0
28746,518,2013-11-12,series-c+,38000000.0,1,0
28746,9787,2013-11-12,series-c+,38000000.0,1,0
28746,1154,2013-11-12,series-c+,38000000.0,1,0
146387,11522,2013-11-12,venture,600000.0,1,0
278854,14601,2013-11-12,series-a,10000000.0,1,1
278854,14602,2013-11-12,series-a,10000000.0,1,1
195135,8894,2013-11-12,series-a,3500000.0,1,0
195135,7095,2013-11-12,series-a,3500000.0,1,0
195135,1275,2013-11-12,series-a,3500000.0,1,0
195135,10048,2013-11-12,series-a,3500000.0,1,0
11571,1784,2013-11-12,series-a,4000000.0,1,0
11571,11483,2013-11-12,series-a,4000000.0,1,0
11571,26,2013-11-12,series-a,4000000.0,1,0
11571,1857,2013-11-12,series-a,4000000.0,1,0
11571,679,2013-11-12,series-a,4000000.0,1,0
11571,3399,2013-11-12,series-a,4000000.0,1,0
150610,2195,2013-11-12,series-a,14000000.0,1,0
150610,9359,2013-11-12,series-a,14000000.0,1,0
150610,3439,2013-11-12,series-a,14000000.0,1,0
80923,8892,2013-11-12,series-a,10500000.0,1,0
80923,9679,2013-11-12,series-a,10500000.0,1,0
80923,12141,2013-11-12,series-a,10500000.0,1,0
80923,3605,2013-11-12,series-a,10500000.0,1,0
80923,9265,2013-11-12,series-a,10500000.0,1,0
80923,14611,2013-11-12,series-a,10500000.0,1,0
193955,86,2013-11-12,angel,1300000.0,1,0
193955,10608,2013-11-12,angel,1300000.0,1,0
193955,12583,2013-11-12,angel,1300000.0,1,0
193955,14603,2013-11-12,angel,1300000.0,1,0
193955,14604,2013-11-12,angel,1300000.0,1,0
193955,10608,2013-11-12,angel,1300000.0,1,0
35971,10487,2013-11-12,series-c+,10000000.0,1,0
35971,10685,2013-11-12,series-c+,10000000.0,1,0
211871,4850,2013-11-12,angel,1000000.0,1,1
211871,14673,2013-11-12,angel,1000000.0,1,1
179530,1,2013-11-12,series-a,12500000.0,1,0
179530,123,2013-11-12,series-a,12500000.0,1,0
64604,17,2013-11-12,series-b,19000000.0,1,0
64604,1622,2013-11-12,series-b,19000000.0,1,0
64604,32,2013-11-12,series-b,19000000.0,1,0
277424,9491,2012-01-01,angel,250000.0,0,1
277424,9491,2013-01-28,angel,500000.0,1,0
195777,759,2013-06-06,series-b,7000000.0,1,0
195777,1006,2013-06-06,series-b,7000000.0,1,0
195777,1006,2011-08-01,series-a,2000000.0,0,0
176828,9243,2013-10-10,angel,500000.0,1,0
176828,8217,2012-01-01,other,170000.0,0,1
84676,12353,2013-11-12,series-a,3000000.0,1,0
192082,6234,2013-11-12,series-a,1900000.0,1,1
192082,781,2013-11-12,series-a,1900000.0,1,1
278994,3127,2013-11-12,venture,10000000.0,1,1
44277,3534,2013-11-12,venture,1650000.0,1,0
279000,215,2013-11-12,series-a,25000000.0,1,1
279000,14612,2013-11-12,series-a,25000000.0,1,1
279000,2504,2013-11-12,series-a,25000000.0,1,1
279000,13361,2013-11-12,series-a,25000000.0,1,1
279000,1236,2013-11-12,series-a,25000000.0,1,1
279001,6017,2013-11-13,angel,1000000.0,1,1
279001,2673,2013-11-13,angel,1000000.0,1,1
137099,10305,2013-11-12,venture,8000000.0,1,0
279036,9600,2013-11-12,private-equity,25500000.0,1,1
279040,785,2013-11-12,other,3000000.0,1,1
279104,12707,2013-11-13,angel,160000.0,1,1
279113,1106,2013-11-13,venture,6000000.0,1,1
279121,14618,2013-11-13,venture,24600000.0,1,1
279121,2839,2013-11-13,venture,24600000.0,1,1
242596,105,2013-11-13,series-a,5600000.0,1,1
242596,14620,2013-11-13,series-a,5600000.0,1,1
242596,3440,2013-11-13,series-a,5600000.0,1,1
150246,1407,2013-11-13,series-a,3900000.0,1,0
150246,2058,2013-11-13,series-a,3900000.0,1,0
225374,11933,2013-11-13,series-a,1250000.0,1,1
225374,7703,2013-11-13,series-a,1250000.0,1,1
269567,563,2013-11-13,series-a,1600000.0,1,1
23900,3127,2013-11-13,series-c+,79000000.0,1,0
23900,86,2013-11-13,series-c+,79000000.0,1,0
23900,269,2013-11-13,series-c+,79000000.0,1,0
23900,41,2013-11-13,series-c+,79000000.0,1,0
13686,3331,2013-11-13,series-c+,20000000.0,1,0
13686,3,2013-11-13,series-c+,20000000.0,1,0
13686,1834,2013-11-13,series-c+,20000000.0,1,0
70239,26,2013-11-13,series-a,2800000.0,1,1
70239,9606,2013-11-13,series-a,2800000.0,1,1
177864,781,2013-11-13,series-a,1350000.0,1,1
231981,262,2013-11-13,series-a,4500000.0,1,0
231981,116,2013-11-13,series-a,4500000.0,1,0
231981,712,2013-11-13,series-a,4500000.0,1,0
279205,8654,2010-01-01,series-a,3000000.0,1,1
279205,809,2010-01-01,series-a,3000000.0,1,1
222863,7827,2013-11-13,series-a,6000000.0,1,1
72578,8214,2013-10-01,other,10000000.0,1,0
279246,9498,2013-11-13,angel,800000.0,1,1
279246,5928,2013-11-13,angel,800000.0,1,1
35761,14623,2013-11-13,series-a,1400000.0,1,0
199585,64,2013-01-04,series-a,2000000.0,0,1
199585,64,2013-08-05,series-b,2100000.0,1,0
169407,64,2008-05-09,series-a,4000000.0,0,1
169407,507,2008-05-09,series-a,4000000.0,0,1
169407,367,2012-06-01,series-c+,23000000.0,0,0
169407,64,2012-06-01,series-c+,23000000.0,0,0
169407,507,2012-06-01,series-c+,23000000.0,0,0
169407,136,2012-06-01,series-c+,23000000.0,0,0
169407,381,2012-06-01,series-c+,23000000.0,0,0
169407,14627,2012-09-01,series-c+,3000000.0,1,0
169407,64,2010-05-12,series-b,12000000.0,0,0
169407,507,2010-05-12,series-b,12000000.0,0,0
169407,66,2010-05-12,series-b,12000000.0,0,0
169407,381,2010-05-12,series-b,12000000.0,0,0
279277,8152,2012-01-31,series-a,1100000.0,1,1
279277,2907,2012-01-31,series-a,1100000.0,1,1
186440,64,2011-07-21,series-a,19000000.0,0,1
186440,94,2011-07-21,series-a,19000000.0,0,1
186440,1685,2011-07-21,series-a,19000000.0,0,1
186440,64,2012-07-19,series-b,73000000.0,0,0
186440,1685,2012-07-19,series-b,73000000.0,0,0
186440,94,2012-07-19,series-b,73000000.0,0,0
186440,286,2012-07-19,series-b,73000000.0,0,0
186440,1608,2012-07-19,series-b,73000000.0,0,0
240975,1034,2011-10-27,series-a,1650000.0,0,1
240975,375,2011-10-27,series-a,1650000.0,0,1
240975,1533,2011-10-27,series-a,1650000.0,0,1
58345,70,2013-11-12,venture,4000000.0,1,0
58345,14633,2013-11-12,venture,4000000.0,1,0
83437,546,2013-11-13,series-a,3000000.0,1,1
83437,1275,2013-11-13,series-a,3000000.0,1,1
83437,1207,2013-11-13,series-a,3000000.0,1,1
83437,1608,2013-11-13,series-a,3000000.0,1,1
77042,14634,2013-11-13,angel,425000.0,1,0
173653,10890,2013-11-13,series-b,4000000.0,1,0
174135,1749,2013-11-13,series-b,5000000.0,1,0
143543,9779,2013-11-13,other,20000000.0,1,0
195,4032,2013-11-13,series-c+,50000000.0,1,0
195,606,2013-11-13,series-c+,50000000.0,1,0
195,1,2013-11-13,series-c+,50000000.0,1,0
195,26,2013-11-13,series-c+,50000000.0,1,0
195,1080,2013-11-13,series-c+,50000000.0,1,0
195,89,2013-11-13,series-c+,50000000.0,1,0
195,136,2013-11-13,series-c+,50000000.0,1,0
195,771,2013-11-13,series-c+,50000000.0,1,0
195,7999,2013-11-13,series-c+,50000000.0,1,0
255345,1712,2013-11-13,series-a,2600000.0,1,0
255345,9610,2013-11-13,series-a,2600000.0,1,0
255345,3809,2013-11-13,series-a,2600000.0,1,0
255345,9754,2013-11-13,series-a,2600000.0,1,0
279353,66,2013-11-14,series-a,1900000.0,1,1
279353,14635,2013-11-14,series-a,1900000.0,1,1
279397,603,2011-05-05,venture,1901004.0,1,1
150854,3071,2013-11-14,series-b,3000000.0,1,0
42416,901,2013-11-14,series-b,4500000.0,1,0
153646,14642,2013-11-14,angel,800000.0,1,1
153646,1460,2013-11-14,angel,800000.0,1,1
173985,1,2013-11-14,series-b,21500000.0,1,0
173985,7505,2013-11-14,series-b,21500000.0,1,0
273942,6566,2013-11-14,series-a,1750000.0,1,1
279513,8892,2013-11-14,series-a,4500000.0,1,1
279519,7593,2013-11-14,venture,2800000.0,1,1
279519,5707,2013-11-14,venture,2800000.0,1,1
279519,11625,2013-11-14,venture,2800000.0,1,1
11418,116,2013-11-14,series-a,5300000.0,1,0
11418,7778,2013-11-14,series-a,5300000.0,1,0
11418,2186,2013-11-14,series-a,5300000.0,1,0
11418,10586,2013-11-14,series-a,5300000.0,1,0
236307,2268,2013-08-01,angel,50000.0,1,1
174288,10927,2013-11-14,series-b,10100000.0,1,0
174288,134,2013-11-14,series-b,10100000.0,1,0
174288,834,2013-11-14,series-b,10100000.0,1,0
174288,4760,2013-11-14,series-b,10100000.0,1,0
174288,10511,2013-11-14,series-b,10100000.0,1,0
69798,92,2013-11-14,series-b,20000000.0,1,0
69798,3127,2013-11-14,series-b,20000000.0,1,0
279555,390,2013-11-01,series-a,2250000.0,1,1
279555,4691,2013-11-01,series-a,2250000.0,1,1
65121,320,2013-10-18,angel,1000000.0,1,0
216728,7505,2013-11-14,venture,2700000.0,1,0
216728,8717,2013-11-14,venture,2700000.0,1,0
193129,13694,2013-11-14,series-b,37000000.0,1,0
193129,8799,2013-11-14,series-b,37000000.0,1,0
193129,7466,2013-11-14,series-b,37000000.0,1,0
40211,13033,2013-11-14,series-b,32400000.0,1,0
40211,2257,2013-11-14,series-b,32400000.0,1,0
40211,2220,2013-11-14,series-b,32400000.0,1,0
40211,2297,2013-11-14,series-b,32400000.0,1,0
40211,318,2013-11-14,series-b,32400000.0,1,0
279671,7014,2013-11-14,series-b,2650000.0,1,1
84959,137,2013-11-15,series-b,1200000.0,1,0
84959,745,2013-11-15,series-b,1200000.0,1,0
84959,8360,2013-11-15,series-b,1200000.0,1,0
84959,2195,2013-11-15,series-b,1200000.0,1,0
84959,1275,2013-11-15,series-b,1200000.0,1,0
54035,13978,2013-11-15,other,27000000.0,1,0
54035,426,2013-11-15,other,27000000.0,1,0
54035,7017,2013-11-15,other,27000000.0,1,0
54035,742,2013-11-15,other,27000000.0,1,0
54035,4990,2013-11-15,other,27000000.0,1,0
75609,603,2009-01-01,angel,750000.0,1,1
80585,7527,2012-12-09,series-a,5500000.0,1,0
1639,23,2013-09-19,other,2620000.0,0,0
1639,249,2013-09-19,other,2620000.0,0,0
1639,249,2013-07-23,other,12500000.0,0,0
1639,23,2013-07-23,other,12500000.0,0,0
36362,851,2013-10-15,other,1500000.0,1,1
36362,3809,2013-10-15,other,1500000.0,1,1
255345,3809,2013-05-20,angel,830000.0,0,1
280040,3809,2013-08-01,series-a,1950000.0,1,1
106396,3809,2013-07-16,angel,900000.0,1,0
